Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T2-30DIAS_CP3"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;25,63195;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;3,62618;MPa
Máximo Carga : ExtensãoemMáximo Carga;11,37497;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,05987;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,02067;0,00000;0,00292
0,05000;0,01468;0,11462;0,00008;0,01622
0,10000;0,04473;0,05700;0,00024;0,00806
0,15000;0,07302;0,06013;0,00038;0,00851
0,20000;0,09932;0,06796;0,00052;0,00961
0,25000;0,12477;0,10304;0,00066;0,01458
0,30000;0,14989;0,10617;0,00079;0,01502
0,35000;0,17491;0,15126;0,00092;0,02140
0,40000;0,19993;0,16504;0,00105;0,02335
0,45000;0,22489;0,19542;0,00118;0,02765
0,50000;0,24996;0,19792;0,00132;0,02800
0,55000;0,27487;0,23644;0,00145;0,03345
0,60000;0,29995;0,23644;0,00158;0,03345
0,65000;0,32496;0,28060;0,00171;0,03970
0,70000;0,34998;0,32976;0,00184;0,04665
0,75000;0,37500;0,30440;0,00197;0,04306
0,80000;0,39996;0,33133;0,00211;0,04687
0,85000;0,42498;0,36484;0,00224;0,05161
0,90000;0,44995;0,36202;0,00237;0,05122
0,95000;0,47496;0,41463;0,00250;0,05866
1,00000;0,49998;0,40085;0,00263;0,05671
1,05000;0,52500;0,41494;0,00276;0,05870
1,10000;0,54996;0,41714;0,00289;0,05901
1,15000;0,57498;0,46568;0,00303;0,06588
1,20000;0,60000;0,51860;0,00316;0,07337
1,25000;0,62496;0,51704;0,00329;0,07315
1,30000;0,64998;0,54835;0,00342;0,07758
1,35000;0,67495;0,54303;0,00355;0,07682
1,40000;0,70002;0,58155;0,00368;0,08227
1,45000;0,72498;0,63353;0,00382;0,08963
1,50000;0,74995;0,65357;0,00395;0,09246
1,55000;0,77496;0,68583;0,00408;0,09703
1,60000;0,79993;0,67393;0,00421;0,09534
1,65000;0,82495;0,70274;0,00434;0,09942
1,70000;0,84991;0,71558;0,00447;0,10123
1,75000;0,87498;0,73719;0,00461;0,10429
1,80000;0,89995;0,77007;0,00474;0,10894
1,85000;0,92502;0,78886;0,00487;0,11160
1,90000;0,95004;0,83552;0,00500;0,11820
1,95000;0,97500;0,83051;0,00513;0,11749
2,00000;1,00002;0,89252;0,00526;0,12627
2,05000;1,02493;0,88782;0,00539;0,12560
2,10000;1,04995;0,93135;0,00553;0,13176
2,15000;1,07486;0,92477;0,00566;0,13083
2,20000;1,09998;0,95358;0,00579;0,13490
2,25000;1,12495;0,96830;0,00592;0,13699
2,30000;1,14996;1,00369;0,00605;0,14199
2,35000;1,17498;1,03626;0,00618;0,14660
2,40000;1,19995;1,04064;0,00632;0,14722
2,45000;1,22496;1,06256;0,00645;0,15032
2,50000;1,24993;1,09951;0,00658;0,15555
2,55000;1,27495;1,10922;0,00671;0,15692
2,60000;1,29991;1,14806;0,00684;0,16242
2,65000;1,32493;1,17467;0,00697;0,16618
2,70000;1,34995;1,18814;0,00710;0,16809
2,75000;1,37496;1,21069;0,00724;0,17128
2,80000;1,39993;1,22353;0,00737;0,17309
2,85000;1,42495;1,25860;0,00750;0,17806
2,90000;1,44991;1,31998;0,00763;0,18674
2,95000;1,47493;1,31779;0,00776;0,18643
3,00000;1,50000;1,32656;0,00789;0,18767
3,05000;1,52496;1,34378;0,00803;0,19011
3,10000;1,54998;1,34973;0,00816;0,19095
3,15000;1,57500;1,39952;0,00829;0,19799
3,20000;1,59996;1,43648;0,00842;0,20322
3,25000;1,62493;1,46247;0,00855;0,20690
3,30000;1,64989;1,49222;0,00868;0,21111
3,35000;1,67496;1,50224;0,00882;0,21252
3,40000;1,69993;1,49974;0,00895;0,21217
3,45000;1,72495;1,56519;0,00908;0,22143
3,50000;1,74996;1,56926;0,00921;0,22200
3,55000;1,77498;1,60370;0,00934;0,22688
3,60000;1,80000;1,63972;0,00947;0,23197
3,65000;1,82496;1,63721;0,00961;0,23162
3,70000;1,84998;1,67072;0,00974;0,23636
