Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-TE-90DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;49,79223;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;7,04416;MPa
Máximo Carga : ExtensãoemMáximo Carga;6,45000;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,03395;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,01334;0,00000;0,00189
0,05000;0,01457;0,10635;0,00008;0,01505
0,10000;0,04462;0,14330;0,00023;0,02027
0,15000;0,07296;0,21314;0,00038;0,03015
0,20000;0,09921;0,30959;0,00052;0,04380
0,25000;0,12471;0,38757;0,00066;0,05483
0,30000;0,14989;0,47525;0,00079;0,06723
0,35000;0,17491;0,57797;0,00092;0,08177
0,40000;0,19998;0,64655;0,00105;0,09147
0,45000;0,22495;0,72610;0,00118;0,10272
0,50000;0,24996;0,82286;0,00132;0,11641
0,55000;0,27498;0,89771;0,00145;0,12700
0,60000;0,30000;0,95283;0,00158;0,13480
0,65000;0,32502;1,07997;0,00171;0,15278
0,70000;0,34998;1,13884;0,00184;0,16111
0,75000;0,37500;1,21682;0,00197;0,17214
0,80000;0,39996;1,31390;0,00211;0,18588
0,85000;0,42498;1,40253;0,00224;0,19842
0,90000;0,44995;1,47831;0,00237;0,20914
0,95000;0,47496;1,57163;0,00250;0,22234
1,00000;0,49993;1,64460;0,00263;0,23266
1,05000;0,52495;1,72853;0,00276;0,24454
1,10000;0,54996;1,86350;0,00289;0,26363
1,15000;0,57498;1,94273;0,00303;0,27484
1,20000;0,60000;2,03887;0,00316;0,28844
1,25000;0,62496;2,08334;0,00329;0,29473
1,30000;0,65004;2,19201;0,00342;0,31011
1,35000;0,67495;2,30787;0,00355;0,32650
1,40000;0,69996;2,35109;0,00368;0,33261
1,45000;0,72493;2,47354;0,00382;0,34993
1,50000;0,74995;2,57970;0,00395;0,36495
1,55000;0,77491;2,65360;0,00408;0,37541
1,60000;0,79987;2,76290;0,00421;0,39087
1,65000;0,82495;2,86154;0,00434;0,40483
1,70000;0,84991;2,94672;0,00447;0,41688
1,75000;0,87498;3,04850;0,00461;0,43127
1,80000;0,89995;3,13556;0,00474;0,44359
1,85000;0,92496;3,23515;0,00487;0,45768
1,90000;0,94993;3,34882;0,00500;0,47376
1,95000;0,97495;3,44152;0,00513;0,48688
2,00000;0,99996;3,57179;0,00526;0,50531
2,05000;1,02493;3,65917;0,00539;0,51767
2,10000;1,04995;3,77817;0,00553;0,53450
2,15000;1,07491;3,87619;0,00566;0,54837
2,20000;1,09998;3,98266;0,00579;0,56343
2,25000;1,12495;4,07160;0,00592;0,57601
2,30000;1,15002;4,19185;0,00605;0,59303
2,35000;1,17498;4,32182;0,00618;0,61141
2,40000;1,19995;4,43330;0,00632;0,62718
2,45000;1,22496;4,54980;0,00645;0,64366
2,50000;1,24993;4,66504;0,00658;0,65997
2,55000;1,27495;4,78592;0,00671;0,67707
2,60000;1,29996;4,93906;0,00684;0,69873
2,65000;1,32498;4,99386;0,00697;0,70649
2,70000;1,34995;5,12852;0,00710;0,72554
2,75000;1,37491;5,27351;0,00724;0,74605
2,80000;1,39993;5,39940;0,00737;0,76386
2,85000;1,42489;5,51058;0,00750;0,77959
2,90000;1,44996;5,62206;0,00763;0,79536
2,95000;1,47493;5,77081;0,00776;0,81640
3,00000;1,50000;5,88887;0,00789;0,83311
3,05000;1,52496;6,00788;0,00803;0,84994
3,10000;1,54998;6,10464;0,00816;0,86363
3,15000;1,57500;6,25715;0,00829;0,88521
3,20000;1,59991;6,38680;0,00842;0,90355
3,25000;1,62493;6,51488;0,00855;0,92167
3,30000;1,64989;6,66458;0,00868;0,94284
3,35000;1,67496;6,77700;0,00882;0,95875
3,40000;1,69993;6,91949;0,00895;0,97891
3,45000;1,72500;7,05384;0,00908;0,99791
3,50000;1,74996;7,18004;0,00921;1,01577
3,55000;1,77498;7,31251;0,00934;1,03451
3,60000;1,80000;7,45969;0,00947;1,05533
3,65000;1,82496;7,61189;0,00961;1,07686
3,70000;1,84998;7,73058;0,00974;1,09365
3,75000;1,87495;7,86054;0,00987;1,11204
3,80000;1,89996;8,01649;0,01000;1,13410
3,85000;1,92498;8,14708;0,01013;1,15258
3,90000;1,95000;8,28237;0,01026;1,17172
3,95000;1,97502;8,41327;0,01039;1,19023
4,00000;1,99998;8,57236;0,01053;1,21274
4,05000;2,02495;8,69198;0,01066;1,22966
4,10000;2,04991;8,86234;0,01079;1,25376
4,15000;2,07493;8,99105;0,01092;1,27197
4,20000;2,09989;9,15139;0,01105;1,29466
4,25000;2,12496;9,25849;0,01118;1,30981
4,30000;2,14993;9,44388;0,01132;1,33604
4,35000;2,17500;9,57510;0,01145;1,35460
4,40000;2,19996;9,67750;0,01158;1,36909
4,45000;2,22493;9,81529;0,01171;1,38858
4,50000;2,24995;9,94776;0,01184;1,40732
4,55000;2,27491;10,10278;0,01197;1,42925
4,60000;2,29993;10,26687;0,01210;1,45247
4,65000;2,32494;10,38118;0,01224;1,46864
4,70000;2,34996;10,52680;0,01237;1,48924
4,75000;2,37493;10,65926;0,01250;1,50798
4,80000;2,39994;10,78077;0,01263;1,52517
4,85000;2,42496;10,93954;0,01276;1,54763
4,90000;2,44993;11,06731;0,01289;1,56570
4,95000;2,47494;11,22483;0,01303;1,58799
5,00000;2,49991;11,34571;0,01316;1,60509
5,05000;2,52498;11,49290;0,01329;1,62591
5,10000;2,54994;11,66326;0,01342;1,65001
5,15000;2,57496;11,78915;0,01355;1,66782
5,20000;2,59998;11,93226;0,01368;1,68807
5,25000;2,62494;12,07475;0,01382;1,70823
5,30000;2,64996;12,21066;0,01395;1,72746
5,35000;2,67487;12,35722;0,01408;1,74819
5,40000;2,69994;12,48405;0,01421;1,76613
5,45000;2,72491;12,64784;0,01434;1,78930
5,50000;2,74998;12,82383;0,01447;1,81420
5,55000;2,77494;12,93814;0,01460;1,83037
5,60000;2,80002;13,10380;0,01474;1,85381
5,65000;2,82503;13,20620;0,01487;1,86830
5,70000;2,84994;13,41227;0,01500;1,89745
5,75000;2,87496;13,53909;0,01513;1,91539
5,80000;2,89993;13,68753;0,01526;1,93639
5,85000;2,92494;13,85789;0,01539;1,96049
5,90000;2,94991;13,99099;0,01553;1,97932
5,95000;2,97493;14,15978;0,01566;2,00320
6,00000;2,99994;14,28943;0,01579;2,02154
6,05000;3,02496;14,46042;0,01592;2,04573
6,10000;3,04998;14,62577;0,01605;2,06912
6,15000;3,07494;14,81899;0,01618;2,09646
6,20000;3,09996;14,94832;0,01632;2,11475
6,25000;3,12493;15,08830;0,01645;2,13456
6,30000;3,15000;15,22547;0,01658;2,15396
6,35000;3,17496;15,38017;0,01671;2,17585
6,40000;3,19998;15,56963;0,01684;2,20265
6,45000;3,22494;15,72872;0,01697;2,22516
6,50000;3,24996;15,88781;0,01711;2,24766
6,55000;3,27493;16,09668;0,01724;2,27722
6,60000;3,29994;16,24512;0,01737;2,29821
6,65000;3,32496;16,43145;0,01750;2,32458
6,70000;3,34993;16,56924;0,01763;2,34407
6,75000;3,37494;16,75464;0,01776;2,37030
6,80000;3,39996;16,91873;0,01789;2,39351
6,85000;3,42498;17,10475;0,01803;2,41983
6,90000;3,45000;17,29108;0,01816;2,44619
6,95000;3,47496;17,46050;0,01829;2,47016
7,00000;3,49998;17,64965;0,01842;2,49692
7,05000;3,52494;17,80467;0,01855;2,51885
7,10000;3,54996;18,00071;0,01868;2,54658
7,15000;3,57493;18,19080;0,01882;2,57347
7,20000;3,60000;18,34988;0,01895;2,59598
7,25000;3,62496;18,55062;0,01908;2,62438
7,30000;3,64998;18,74760;0,01921;2,65224
7,35000;3,67494;18,93925;0,01934;2,67936
7,40000;3,69991;19,13466;0,01947;2,70700
7,45000;3,72493;19,32037;0,01960;2,73327
7,50000;3,74989;19,49887;0,01974;2,75853
7,55000;3,77491;19,68050;0,01987;2,78422
7,60000;3,79987;19,84679;0,02000;2,80775
7,65000;3,82494;20,04596;0,02013;2,83592
7,70000;3,84991;20,24795;0,02026;2,86450
7,75000;3,87493;20,43835;0,02039;2,89144
7,80000;3,89994;20,66853;0,02053;2,92400
7,85000;3,92496;20,83043;0,02066;2,94690
7,90000;3,94993;21,05027;0,02079;2,97800
7,95000;3,97489;21,25508;0,02092;3,00698
8,00000;3,99991;21,43640;0,02105;3,03263
8,05000;4,02493;21,61928;0,02118;3,05850
8,10000;4,04994;21,84320;0,02132;3,09018
8,15000;4,07496;22,07243;0,02145;3,12261
8,20000;4,09998;22,27442;0,02158;3,15119
8,25000;4,12500;22,47860;0,02171;3,18007
8,30000;4,14996;22,71974;0,02184;3,21418
8,35000;4,17498;22,92642;0,02197;3,24343
8,40000;4,19994;23,14031;0,02210;3,27368
8,45000;4,22496;23,34888;0,02224;3,30319
8,50000;4,24998;23,59283;0,02237;3,33770
8,55000;4,27494;23,74503;0,02250;3,35923
8,60000;4,29996;23,90255;0,02263;3,38152
8,65000;4,32498;24,12395;0,02276;3,41284
8,70000;4,35000;24,36289;0,02289;3,44664
8,75000;4,37496;24,62063;0,02303;3,48311
8,80000;4,39998;24,86646;0,02316;3,51788
8,85000;4,42494;25,12857;0,02329;3,55497
8,90000;4,45001;25,37096;0,02342;3,58926
8,95000;4,47503;25,64372;0,02355;3,62784
9,00000;4,50000;25,90928;0,02368;3,66541
9,05000;4,52496;26,16608;0,02382;3,70174
9,10000;4,54987;26,48237;0,02395;3,74649
9,15000;4,57494;26,79459;0,02408;3,79066
9,20000;4,59991;26,99282;0,02421;3,81870
9,25000;4,62493;27,33229;0,02434;3,86673
9,30000;4,64994;27,61695;0,02447;3,90700
9,35000;4,67496;27,92228;0,02461;3,95020
9,40000;4,69998;28,02970;0,02474;3,96539
9,45000;4,72494;28,28806;0,02487;4,00194
9,50000;4,75001;28,58900;0,02500;4,04452
9,55000;4,77493;28,91751;0,02513;4,09099
9,60000;4,79994;29,24289;0,02526;4,13702
9,65000;4,82491;29,60427;0,02539;4,18815
9,70000;4,84993;29,93529;0,02553;4,23498
9,75000;4,87494;30,25565;0,02566;4,28030
9,80000;4,89996;30,52841;0,02579;4,31889
9,85000;4,92498;30,80775;0,02592;4,35841
9,90000;4,94994;31,14190;0,02605;4,40568
9,95000;4,97496;31,46571;0,02618;4,45149
10,00000;4,99993;31,27906;0,02632;4,42508
10,05000;5,02500;31,55464;0,02645;4,46407
10,10000;5,04996;31,90382;0,02658;4,51347
10,15000;5,07493;32,28462;0,02671;4,56734
10,20000;5,09994;32,65635;0,02684;4,61993
10,25000;5,12496;33,04749;0,02697;4,67526
10,30000;5,14998;33,44082;0,02711;4,73091
10,35000;5,17489;33,82632;0,02724;4,78545
10,40000;5,19996;34,13259;0,02737;4,82877
10,45000;5,22493;34,46611;0,02750;4,87596
10,50000;5,24994;34,82687;0,02763;4,92699
10,55000;5,27496;35,22865;0,02776;4,98384
10,60000;5,29998;35,48607;0,02789;5,02025
10,65000;5,32500;35,84151;0,02803;5,07054
10,70000;5,34996;36,24142;0,02816;5,12711
10,75000;5,37498;36,66794;0,02829;5,18745
10,80000;5,39989;37,06785;0,02842;5,24403
10,85000;5,42496;37,29333;0,02855;5,27593
10,90000;5,44987;37,63467;0,02868;5,32422
10,95000;5,47489;36,90939;0,02882;5,22161
11,00000;5,49991;33,84323;0,02895;4,78784
11,05000;5,52493;34,47080;0,02908;4,87662
11,10000;5,54994;35,16258;0,02921;4,97449
11,15000;5,57496;35,81239;0,02934;5,06642
11,20000;5,59998;36,42712;0,02947;5,15338
11,25000;5,62494;37,01085;0,02960;5,23596
11,30000;5,65001;37,61995;0,02974;5,32213
11,35000;5,67492;38,18083;0,02987;5,40148
11,40000;5,69994;38,72447;0,03000;5,47839
11,45000;5,72491;39,22490;0,03013;5,54919
11,50000;5,74992;39,69778;0,03026;5,61609
11,55000;5,77494;40,16345;0,03039;5,68197
11,60000;5,79991;40,64979;0,03053;5,75077
11,65000;5,82498;41,10857;0,03066;5,81567
11,70000;5,84994;41,45743;0,03079;5,86503
11,75000;5,87496;41,90275;0,03092;5,92803
11,80000;5,89992;42,35840;0,03105;5,99249
11,85000;5,92494;42,83065;0,03118;6,05930
11,90000;5,94996;43,29193;0,03132;6,12456
11,95000;5,97498;43,67211;0,03145;6,17834
12,00000;6,00000;44,14686;0,03158;6,24550
12,05000;6,02496;44,67391;0,03171;6,32007
12,10000;6,04998;45,15368;0,03184;6,38794
12,15000;6,07494;45,51381;0,03197;6,43889
12,20000;6,10001;45,90965;0,03211;6,49489
12,25000;6,12498;46,28106;0,03224;6,54743
12,30000;6,14994;46,62898;0,03237;6,59665
12,35000;6,17496;46,42417;0,03250;6,56768
12,40000;6,19992;46,34557;0,03263;6,55656
12,45000;6,22500;46,75644;0,03276;6,61468
12,50000;6,24996;47,21365;0,03289;6,67937
12,55000;6,27498;47,44383;0,03303;6,71193
12,60000;6,29994;47,75511;0,03316;6,75597
12,65000;6,32496;48,12902;0,03329;6,80886
12,70000;6,34992;48,57152;0,03342;6,87146
12,75000;6,37489;49,00306;0,03355;6,93251
12,80000;6,39996;49,41956;0,03368;6,99144
12,85000;6,42492;49,63595;0,03382;7,02205
12,90000;6,45000;49,79223;0,03395;7,04416
12,95000;6,47496;49,73523;0,03408;7,03610
13,00000;6,49998;49,75527;0,03421;7,03893
13,05000;6,52494;36,98298;0,03434;5,23202
13,10000;6,54996;31,14941;0,03447;4,40674
13,15000;6,57498;29,83695;0,03461;4,22107
13,20000;6,60000;29,72453;0,03474;4,20516
13,25000;6,62496;30,30826;0,03487;4,28774
13,30000;6,64998;30,32924;0,03500;4,29071
13,35000;6,67500;30,50179;0,03513;4,31512
13,40000;6,69996;29,84885;0,03526;4,22275
13,45000;6,72498;29,81284;0,03539;4,21765
13,50000;6,74994;26,90858;0,03553;3,80679
13,55000;6,77496;25,11855;0,03566;3,55355
13,60000;6,79992;25,55510;0,03579;3,61531
13,65000;6,82489;25,90365;0,03592;3,66462
13,70000;6,84996;26,40752;0,03605;3,73590
13,75000;6,87492;26,91297;0,03618;3,80741
13,80000;6,90000;27,21611;0,03632;3,85029
13,85000;6,92496;27,40025;0,03645;3,87634
13,90000;6,94998;3,67764;0,03658;0,52028
13,95000;6,97494;-0,30702;0,03671;-0,04343
14,00000;6,99996;0,41231;0,03684;0,05833
14,05000;7,02492;0,38882;0,03697;0,05501
14,10000;7,04994;0,37974;0,03710;0,05372
14,15000;7,07496;0,35782;0,03724;0,05062
14,20000;7,09992;0,37222;0,03737;0,05266
14,25000;7,12494;0,36533;0,03750;0,05168
14,30000;7,14996;0,31836;0,03763;0,04504
14,35000;7,17492;0,34373;0,03776;0,04863
14,40000;7,19994;0,36283;0,03789;0,05133
14,45000;7,22496;0,34373;0,03803;0,04863
14,50000;7,24998;0,32306;0,03816;0,04570
14,55000;7,27494;0,33840;0,03829;0,04787
14,60000;7,29996;0,32838;0,03842;0,04646
14,65000;7,32498;0,30646;0,03855;0,04336
14,70000;7,35000;0,30740;0,03868;0,04349
14,75000;7,37496;0,31711;0,03882;0,04486
14,80000;7,39992;0,33402;0,03895;0,04725
14,85000;7,42494;0,33308;0,03908;0,04712
14,90000;7,44991;0,34968;0,03921;0,04947
14,95000;7,47498;0,29769;0,03934;0,04211
15,00000;7,49994;0,29957;0,03947;0,04238
15,05000;7,52496;0,29393;0,03961;0,04158
15,10000;7,54992;0,30333;0,03974;0,04291
15,15000;7,57494;0,31554;0,03987;0,04464
15,20000;7,59996;0,31961;0,04000;0,04522
15,25000;7,62492;0,33809;0,04013;0,04783
15,30000;7,64994;0,33965;0,04026;0,04805
15,35000;7,67496;0,34874;0,04039;0,04934
15,40000;7,69998;0,32525;0,04053;0,04601
15,45000;7,72494;0,32932;0,04066;0,04659
15,50000;7,75001;0,30427;0,04079;0,04305
15,55000;7,77498;0,32682;0,04092;0,04623
15,60000;7,80000;0,29268;0,04105;0,04141
15,65000;7,82496;0,33214;0,04118;0,04699
15,70000;7,84992;0,32619;0,04132;0,04615
15,75000;7,87494;0,27608;0,04145;0,03906
15,80000;7,89996;0,30239;0,04158;0,04278
15,85000;7,92498;0,30928;0,04171;0,04375
15,90000;7,94994;0,30364;0,04184;0,04296
15,95000;7,97496;0,29049;0,04197;0,04110
16,00000;7,99992;0,29613;0,04210;0,04189
16,05000;8,02494;0,31022;0,04224;0,04389
16,10000;8,04996;0,28798;0,04237;0,04074
16,15000;8,07492;0,28360;0,04250;0,04012
16,20000;8,09994;0,26794;0,04263;0,03791
16,25000;8,12496;0,31617;0,04276;0,04473
16,30000;8,14998;0,31899;0,04289;0,04513
16,35000;8,17494;0,30771;0,04303;0,04353
16,40000;8,19996;0,29049;0,04316;0,04110
16,45000;8,22498;0,30489;0,04329;0,04313
16,50000;8,24994;0,33120;0,04342;0,04686
16,55000;8,27496;0,33151;0,04355;0,04690
16,60000;8,29992;0,31272;0,04368;0,04424
16,65000;8,32494;0,33245;0,04382;0,04703
16,70000;8,34996;0,36314;0,04395;0,05137
