Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-TE-90DIAS_CP1"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;28,86231;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;4,08318;MPa
Máximo Carga : ExtensãoemMáximo Carga;5,40005;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,02842;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,00981;0,00000;0,00139
0,05000;0,01516;0,11848;0,00008;0,01676
0,10000;0,04516;0,04175;0,00024;0,00591
0,15000;0,07323;0,06900;0,00039;0,00976
0,20000;0,09937;0,08842;0,00052;0,01251
0,25000;0,12482;0,11535;0,00066;0,01632
0,30000;0,14995;0,15136;0,00079;0,02141
0,35000;0,17496;0,17266;0,00092;0,02443
0,40000;0,19998;0,20084;0,00105;0,02841
0,45000;0,22495;0,24030;0,00118;0,03400
0,50000;0,25002;0,23341;0,00132;0,03302
0,55000;0,27498;0,28915;0,00145;0,04091
0,60000;0,30000;0,33425;0,00158;0,04729
0,65000;0,32502;0,35398;0,00171;0,05008
0,70000;0,34998;0,36650;0,00184;0,05185
0,75000;0,37500;0,39312;0,00197;0,05562
0,80000;0,40002;0,40659;0,00211;0,05752
0,85000;0,42504;0,45294;0,00224;0,06408
0,90000;0,45000;0,47830;0,00237;0,06767
0,95000;0,47507;0,50085;0,00250;0,07086
1,00000;0,50004;0,55033;0,00263;0,07786
1,05000;0,52505;0,55409;0,00276;0,07839
1,10000;0,55002;0,60701;0,00289;0,08587
1,15000;0,57498;0,64302;0,00303;0,09097
1,20000;0,60005;0,66495;0,00316;0,09407
1,25000;0,62507;0,68624;0,00329;0,09708
1,30000;0,65009;0,74355;0,00342;0,10519
1,35000;0,67505;0,80086;0,00355;0,11330
1,40000;0,70002;0,80994;0,00368;0,11458
1,45000;0,72498;0,85942;0,00382;0,12158
1,50000;0,75000;0,88729;0,00395;0,12553
1,55000;0,77502;0,93583;0,00408;0,13239
1,60000;0,79998;0,99596;0,00421;0,14090
1,65000;0,82500;1,01944;0,00434;0,14422
1,70000;0,84996;1,05358;0,00447;0,14905
1,75000;0,87504;1,11558;0,00461;0,15782
1,80000;0,90000;1,15379;0,00474;0,16323
1,85000;0,92502;1,21454;0,00487;0,17182
1,90000;0,95004;1,25526;0,00500;0,17758
1,95000;0,97500;1,31006;0,00513;0,18534
2,00000;1,00002;1,36549;0,00526;0,19318
2,05000;1,02498;1,42812;0,00539;0,20204
2,10000;1,05005;1,48793;0,00553;0,21050
2,15000;1,07502;1,52739;0,00566;0,21608
2,20000;1,10009;1,57687;0,00579;0,22308
2,25000;1,12505;1,61414;0,00592;0,22835
2,30000;1,15002;1,70245;0,00605;0,24085
2,35000;1,17503;1,75569;0,00618;0,24838
2,40000;1,20000;1,80016;0,00632;0,25467
2,45000;1,22502;1,85151;0,00645;0,26194
2,50000;1,25003;1,92981;0,00658;0,27301
2,55000;1,27505;2,01436;0,00671;0,28497
2,60000;1,30002;2,08419;0,00684;0,29485
2,65000;1,32503;2,16311;0,00697;0,30602
2,70000;1,35000;2,20100;0,00711;0,31138
2,75000;1,37502;2,27334;0,00724;0,32161
2,80000;1,40003;2,35069;0,00737;0,33256
2,85000;1,42505;2,44402;0,00750;0,34576
2,90000;1,45007;2,52794;0,00763;0,35763
2,95000;1,47503;2,60999;0,00776;0,36924
3,00000;1,50005;2,67012;0,00790;0,37774
3,05000;1,52502;2,73620;0,00803;0,38709
3,10000;1,55003;2,83609;0,00816;0,40123
3,15000;1,57505;2,90499;0,00829;0,41097
3,20000;1,60002;2,96887;0,00842;0,42001
3,25000;1,62498;3,05499;0,00855;0,43219
3,30000;1,64995;3,15740;0,00868;0,44668
3,35000;1,67502;3,26387;0,00882;0,46174
3,40000;1,69998;3,33245;0,00895;0,47145
3,45000;1,72505;3,40605;0,00908;0,48186
3,50000;1,75002;3,46398;0,00921;0,49005
3,55000;1,77503;3,56138;0,00934;0,50383
3,60000;1,80005;3,67850;0,00947;0,52040
3,65000;1,82502;3,76055;0,00961;0,53201
3,70000;1,85003;3,84510;0,00974;0,54397
3,75000;1,87495;3,95283;0,00987;0,55921
3,80000;1,90002;4,06118;0,01000;0,57454
3,85000;1,92503;4,13164;0,01013;0,58451
3,90000;1,95005;4,26004;0,01026;0,60267
3,95000;1,97507;4,34898;0,01040;0,61525
4,00000;2,00003;4,47142;0,01053;0,63258
4,05000;2,02505;4,55723;0,01066;0,64472
4,10000;2,05002;4,69972;0,01079;0,66487
4,15000;2,07503;4,79930;0,01092;0,67896
4,20000;2,10000;4,91611;0,01105;0,69549
4,25000;2,12502;5,02259;0,01118;0,71055
4,30000;2,14998;5,16382;0,01132;0,73053
4,35000;2,17505;5,27280;0,01145;0,74595
4,40000;2,20002;5,40026;0,01158;0,76398
4,45000;2,22503;5,52584;0,01171;0,78175
4,50000;2,25011;5,65455;0,01184;0,79995
4,55000;2,27507;5,80330;0,01197;0,82100
4,60000;2,30009;5,88441;0,01211;0,83247
4,65000;2,32500;6,05101;0,01224;0,85604
4,70000;2,35002;6,16750;0,01237;0,87252
4,75000;2,37498;6,33129;0,01250;0,89569
4,80000;2,40000;6,47628;0,01263;0,91621
4,85000;2,42496;6,58589;0,01276;0,93171
4,90000;2,44998;6,72869;0,01289;0,95191
4,95000;2,47500;6,88903;0,01303;0,97460
5,00000;2,49996;7,04122;0,01316;0,99613
5,05000;2,52503;7,18090;0,01329;1,01589
5,10000;2,55000;7,33622;0,01342;1,03786
5,15000;2,57507;7,51817;0,01355;1,06360
5,20000;2,60003;7,64844;0,01368;1,08203
5,25000;2,62500;7,82068;0,01382;1,10640
5,30000;2,65002;7,97695;0,01395;1,12851
5,35000;2,67503;8,13854;0,01408;1,15137
5,40000;2,70005;8,29105;0,01421;1,17294
5,45000;2,72502;8,44137;0,01434;1,19421
5,50000;2,74998;8,59231;0,01447;1,21556
5,55000;2,77500;8,77113;0,01461;1,24086
5,60000;2,80002;8,93992;0,01474;1,26474
5,65000;2,82503;9,12970;0,01487;1,29159
5,70000;2,85005;9,26937;0,01500;1,31135
5,75000;2,87502;9,47605;0,01513;1,34059
5,80000;2,89998;9,63076;0,01526;1,36247
5,85000;2,92500;9,80018;0,01539;1,38644
5,90000;2,94996;9,98024;0,01553;1,41192
5,95000;2,97503;10,16658;0,01566;1,43828
6,00000;3,00000;10,31157;0,01579;1,45879
6,05000;3,02502;10,48913;0,01592;1,48391
6,10000;3,05003;10,69801;0,01605;1,51346
6,15000;3,07505;10,91754;0,01618;1,54452
6,20000;3,10007;11,07975;0,01632;1,56746
6,25000;3,12503;11,28425;0,01645;1,59639
6,30000;3,15011;11,48029;0,01658;1,62413
6,35000;3,17502;11,50534;0,01671;1,62767
6,40000;3,19998;11,20565;0,01684;1,58527
6,45000;3,22494;11,16055;0,01697;1,57889
6,50000;3,25002;10,74248;0,01711;1,51975
6,55000;3,27503;10,96420;0,01724;1,55112
6,60000;3,30000;11,19625;0,01737;1,58395
6,65000;3,32502;11,39949;0,01750;1,61270
6,70000;3,34998;11,71109;0,01763;1,65678
6,75000;3,37500;12,00202;0,01776;1,69794
6,80000;3,40002;12,02676;0,01789;1,70144
6,85000;3,42503;12,23751;0,01803;1,73125
6,90000;3,45000;12,48334;0,01816;1,76603
6,95000;3,47502;12,71790;0,01829;1,79922
7,00000;3,50003;12,91582;0,01842;1,82721
7,05000;3,52500;13,11969;0,01855;1,85606
7,10000;3,55007;13,36865;0,01868;1,89128
7,15000;3,57503;13,49767;0,01882;1,90953
7,20000;3,60005;13,77545;0,01895;1,94883
7,25000;3,62502;13,93485;0,01908;1,97138
7,30000;3,65003;13,89633;0,01921;1,96593
7,35000;3,67505;14,15688;0,01934;2,00279
7,40000;3,70002;14,40678;0,01947;2,03814
7,45000;3,72503;14,65355;0,01961;2,07305
7,50000;3,75000;14,86149;0,01974;2,10247
7,55000;3,77502;15,10043;0,01987;2,13627
7,60000;3,79998;15,37915;0,02000;2,17570
7,65000;3,82505;15,44930;0,02013;2,18563
7,70000;3,84996;15,66350;0,02026;2,21593
7,75000;3,87498;15,88835;0,02039;2,24774
7,80000;3,90005;16,22656;0,02053;2,29559
7,85000;3,92507;16,49494;0,02066;2,33356
7,90000;3,95009;16,64213;0,02079;2,35438
7,95000;3,97505;16,74484;0,02092;2,36891
8,00000;4,00007;16,97345;0,02105;2,40125
8,05000;4,02498;16,72606;0,02118;2,36625
8,10000;4,05000;16,88483;0,02132;2,38871
8,15000;4,07496;17,08932;0,02145;2,41764
