Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T0-30DIAS_CP1"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;70,93090;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;10,03467;MPa
Máximo Carga : ExtensãoemMáximo Carga;8,22514;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,04329;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,04650;0,00000;0,00658
0,05000;0,01511;0,08252;0,00008;0,01167
0,10000;0,04516;0,09535;0,00024;0,01349
0,15000;0,07318;0,13419;0,00039;0,01898
0,20000;0,09943;0,15047;0,00052;0,02129
0,25000;0,12482;0,21154;0,00066;0,02993
0,30000;0,15000;0,28325;0,00079;0,04007
0,35000;0,17502;0,34714;0,00092;0,04911
0,40000;0,19998;0,37000;0,00105;0,05234
0,45000;0,22505;0,41353;0,00118;0,05850
0,50000;0,25002;0,55508;0,00132;0,07853
0,55000;0,27504;0,55226;0,00145;0,07813
0,60000;0,30005;0,61207;0,00158;0,08659
0,65000;0,32507;0,65811;0,00171;0,09310
0,70000;0,35009;0,72043;0,00184;0,10192
0,75000;0,37505;0,74892;0,00197;0,10595
0,80000;0,40007;0,84694;0,00211;0,11982
0,85000;0,42504;0,88045;0,00224;0,12456
0,90000;0,45005;0,93306;0,00237;0,13200
0,95000;0,47502;1,03421;0,00250;0,14631
1,00000;0,50009;1,08025;0,00263;0,15282
1,05000;0,52511;1,12002;0,00276;0,15845
1,10000;0,55007;1,19236;0,00290;0,16868
1,15000;0,57509;1,27253;0,00303;0,18003
1,20000;0,60005;1,36742;0,00316;0,19345
1,25000;0,62507;1,41784;0,00329;0,20058
1,30000;0,65004;1,48642;0,00342;0,21029
1,35000;0,67511;1,56126;0,00355;0,22087
1,40000;0,70002;1,65740;0,00368;0,23447
1,45000;0,72504;1,71221;0,00382;0,24223
1,50000;0,75000;1,81649;0,00395;0,25698
1,55000;0,77507;1,90511;0,00408;0,26952
1,60000;0,80009;1,97652;0,00421;0,27962
1,65000;0,82505;2,08048;0,00434;0,29433
1,70000;0,85007;2,20575;0,00447;0,31205
1,75000;0,87504;2,29030;0,00461;0,32401
1,80000;0,90005;2,41150;0,00474;0,34116
1,85000;0,92496;2,50231;0,00487;0,35400
1,90000;0,95004;2,61881;0,00500;0,37049
1,95000;0,97505;2,79042;0,00513;0,39476
2,00000;1,00007;2,85900;0,00526;0,40447
2,05000;1,02504;2,97206;0,00539;0,42046
2,10000;1,05000;3,12582;0,00553;0,44221
2,15000;1,07502;3,24231;0,00566;0,45869
2,20000;1,09998;3,36695;0,00579;0,47633
2,25000;1,12505;3,51101;0,00592;0,49671
2,30000;1,15002;3,64942;0,00605;0,51629
2,35000;1,17503;3,83419;0,00618;0,54243
2,40000;1,20005;3,98075;0,00632;0,56316
2,45000;1,22507;4,09630;0,00645;0,57951
2,50000;1,25009;4,28827;0,00658;0,60667
2,55000;1,27505;4,39537;0,00671;0,62182
2,60000;1,30007;4,58264;0,00684;0,64831
2,65000;1,32503;4,74674;0,00697;0,67153
2,70000;1,35000;4,88391;0,00711;0,69093
2,75000;1,37502;5,04988;0,00724;0,71441
2,80000;1,40003;5,25500;0,00737;0,74343
2,85000;1,42505;5,38496;0,00750;0,76182
2,90000;1,45007;5,58539;0,00763;0,79017
2,95000;1,47503;5,71817;0,00776;0,80896
3,00000;1,50000;5,87788;0,00789;0,83155
3,05000;1,52507;6,04605;0,00803;0,85534
3,10000;1,55003;6,20012;0,00816;0,87714
3,15000;1,57505;6,35764;0,00829;0,89942
3,20000;1,60007;6,46694;0,00842;0,91488
3,25000;1,62509;6,65546;0,00855;0,94156
3,30000;1,65011;6,80734;0,00868;0,96304
3,35000;1,67502;6,95140;0,00882;0,98342
3,40000;1,70003;7,11769;0,00895;1,00695
3,45000;1,72500;7,26832;0,00908;1,02826
3,50000;1,75002;7,47532;0,00921;1,05754
3,55000;1,77498;7,63346;0,00934;1,07991
3,60000;1,80005;7,74777;0,00947;1,09608
3,65000;1,82502;7,89902;0,00961;1,11748
3,70000;1,85003;8,08285;0,00974;1,14349
3,75000;1,87505;8,23567;0,00987;1,16511
3,80000;1,90002;8,39225;0,01000;1,18726
3,85000;1,92509;8,54727;0,01013;1,20919
3,90000;1,95005;8,71732;0,01026;1,23325
3,95000;1,97507;8,88642;0,01040;1,25717
4,00000;2,00003;9,05146;0,01053;1,28052
4,05000;2,02505;9,19896;0,01066;1,30139
4,10000;2,05002;9,39218;0,01079;1,32872
4,15000;2,07503;9,51870;0,01092;1,34662
4,20000;2,10005;9,69031;0,01105;1,37090
4,25000;2,12502;9,85942;0,01118;1,39482
4,30000;2,15003;10,03980;0,01132;1,42034
4,35000;2,17505;10,23490;0,01145;1,44794
4,40000;2,20007;10,32289;0,01158;1,46039
4,45000;2,22503;10,47822;0,01171;1,48237
4,50000;2,25005;10,66111;0,01184;1,50824
4,55000;2,27507;10,79733;0,01197;1,52751
4,60000;2,30003;10,93387;0,01211;1,54683
4,65000;2,32505;11,06978;0,01224;1,56605
4,70000;2,35002;11,18377;0,01237;1,58218
4,75000;2,37503;11,30685;0,01250;1,59959
4,80000;2,40000;11,47940;0,01263;1,62400
4,85000;2,42502;11,64913;0,01276;1,64802
4,90000;2,45009;11,81166;0,01290;1,67101
4,95000;2,47511;12,05029;0,01303;1,70477
5,00000;2,50012;12,26669;0,01316;1,73538
5,05000;2,52503;12,47087;0,01329;1,76427
5,10000;2,55005;12,66378;0,01342;1,79156
5,15000;2,57496;12,85105;0,01355;1,81805
5,20000;2,60003;13,02047;0,01368;1,84202
5,25000;2,62500;13,24093;0,01382;1,87321
5,30000;2,65002;13,42695;0,01395;1,89952
5,35000;2,67503;13,58071;0,01408;1,92128
5,40000;2,70005;13,71662;0,01421;1,94051
5,45000;2,72507;13,86162;0,01434;1,96102
5,50000;2,75003;13,99753;0,01447;1,98025
5,55000;2,77505;14,09774;0,01461;1,99442
5,60000;2,80002;14,23240;0,01474;2,01347
5,65000;2,82503;14,37708;0,01487;2,03394
5,70000;2,85005;14,51738;0,01500;2,05379
5,75000;2,87507;14,73690;0,01513;2,08485
5,80000;2,90009;14,88252;0,01526;2,10545
5,85000;2,92500;15,06228;0,01539;2,13088
5,90000;2,95002;15,24485;0,01553;2,15671
5,95000;2,97503;15,46939;0,01566;2,18847
6,00000;3,00005;15,66699;0,01579;2,21643
6,05000;3,02502;15,87712;0,01592;2,24615
6,10000;3,05003;16,12546;0,01605;2,28129
6,15000;3,07500;16,36440;0,01618;2,31509
6,20000;3,10002;16,58988;0,01632;2,34699
6,25000;3,12503;16,72642;0,01645;2,36630
6,30000;3,15005;16,96129;0,01658;2,39953
6,35000;3,17507;17,20649;0,01671;2,43422
6,40000;3,20003;17,47738;0,01684;2,47254
6,45000;3,22505;17,65713;0,01697;2,49797
6,50000;3,25002;17,86601;0,01711;2,52752
6,55000;3,27503;18,10903;0,01724;2,56190
6,60000;3,30005;18,36738;0,01737;2,59845
6,65000;3,32507;18,61196;0,01750;2,63305
6,70000;3,35009;18,84214;0,01763;2,66562
6,75000;3,37505;19,06072;0,01776;2,69654
6,80000;3,40007;19,29810;0,01790;2,73012
6,85000;3,42503;19,42618;0,01803;2,74824
6,90000;3,45005;19,61251;0,01816;2,77460
6,95000;3,47502;19,92755;0,01829;2,81917
7,00000;3,50003;20,17432;0,01842;2,85408
7,05000;3,52505;20,46149;0,01855;2,89471
7,10000;3,55002;19,99958;0,01868;2,82936
7,15000;3,57509;20,23351;0,01882;2,86246
7,20000;3,60005;20,50158;0,01895;2,90038
7,25000;3,62507;20,73708;0,01908;2,93370
7,30000;3,65003;21,04898;0,01921;2,97782
7,35000;3,67505;21,33114;0,01934;3,01774
7,40000;3,70002;21,60986;0,01947;3,05717
7,45000;3,72503;21,90235;0,01961;3,09855
7,50000;3,75005;22,18106;0,01974;3,13798
7,55000;3,77502;22,48984;0,01987;3,18166
7,60000;3,80003;22,75665;0,02000;3,21941
7,65000;3,82505;22,91699;0,02013;3,24209
7,70000;3,85007;23,19884;0,02026;3,28196
7,75000;3,87503;23,48413;0,02039;3,32232
7,80000;3,90000;23,76503;0,02053;3,36206
7,85000;3,92502;24,10137;0,02066;3,40965
7,90000;3,95003;24,44678;0,02079;3,45851
7,95000;3,97505;24,76214;0,02092;3,50313
8,00000;4,00002;25,07781;0,02105;3,54778
8,05000;4,02509;25,38001;0,02118;3,59054
8,10000;4,05005;25,69881;0,02132;3,63564
