Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T1-30DIAS_CP3"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;69,84305;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;9,88077;MPa
Máximo Carga : ExtensãoemMáximo Carga;6,52510;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,03434;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;-0,00634;0,00000;-0,00090
0,05000;0,01414;0,10859;0,00007;0,01536
0,10000;0,04436;0,03969;0,00023;0,00561
0,15000;0,07291;0,05691;0,00038;0,00805
0,20000;0,09932;0,06913;0,00052;0,00978
0,25000;0,12482;0,10859;0,00066;0,01536
0,30000;0,15000;0,10639;0,00079;0,01505
0,35000;0,17502;0,12769;0,00092;0,01806
0,40000;0,20004;0,14522;0,00105;0,02055
0,45000;0,22500;0,13834;0,00118;0,01957
0,50000;0,25002;0,17498;0,00132;0,02475
0,55000;0,27504;0,18312;0,00145;0,02591
0,60000;0,30005;0,24043;0,00158;0,03401
0,65000;0,32507;0,24951;0,00171;0,03530
0,70000;0,35004;0,27300;0,00184;0,03862
0,75000;0,37511;0,28145;0,00197;0,03982
0,80000;0,40002;0,29460;0,00211;0,04168
0,85000;0,42504;0,34001;0,00224;0,04810
0,90000;0,45005;0,33970;0,00237;0,04806
0,95000;0,47507;0,35911;0,00250;0,05080
1,00000;0,50009;0,40828;0,00263;0,05776
1,05000;0,52505;0,41955;0,00276;0,05935
1,10000;0,55012;0,43396;0,00290;0,06139
1,15000;0,57509;0,48782;0,00303;0,06901
1,20000;0,60011;0,47968;0,00316;0,06786
1,25000;0,62507;0,52008;0,00329;0,07358
1,30000;0,65004;0,54231;0,00342;0,07672
1,35000;0,67505;0,57394;0,00355;0,08120
1,40000;0,70002;0,59179;0,00368;0,08372
1,45000;0,72504;0,63282;0,00382;0,08953
1,50000;0,75005;0,67228;0,00395;0,09511
1,55000;0,77507;0,69138;0,00408;0,09781
1,60000;0,80004;0,73773;0,00421;0,10437
1,65000;0,82505;0,77061;0,00434;0,10902
1,70000;0,85002;0,82666;0,00447;0,11695
1,75000;0,87498;0,82447;0,00461;0,11664
1,80000;0,90005;0,84796;0,00474;0,11996
1,85000;0,92502;0,89462;0,00487;0,12656
1,90000;0,95009;0,94097;0,00500;0,13312
1,95000;0,97505;0,97385;0,00513;0,13777
2,00000;1,00007;1,00704;0,00526;0,14247
2,05000;1,02498;1,03805;0,00539;0,14685
2,10000;1,05000;1,06404;0,00553;0,15053
2,15000;1,07502;1,12887;0,00566;0,15970
2,20000;1,10004;1,15329;0,00579;0,16316
2,25000;1,12505;1,21780;0,00592;0,17228
2,30000;1,15007;1,28983;0,00605;0,18247
2,35000;1,17509;1,29265;0,00618;0,18287
2,40000;1,20005;1,35966;0,00632;0,19235
2,45000;1,22507;1,41353;0,00645;0,19997
2,50000;1,25003;1,46426;0,00658;0,20715
2,55000;1,27505;1,53723;0,00671;0,21747
2,60000;1,30002;1,56854;0,00684;0,22190
2,65000;1,32503;1,62241;0,00697;0,22952
2,70000;1,35005;1,68222;0,00711;0,23799
2,75000;1,37502;1,73922;0,00724;0,24605
2,80000;1,40009;1,79057;0,00737;0,25331
2,85000;1,42505;1,89267;0,00750;0,26776
2,90000;1,45007;1,96375;0,00763;0,27781
2,95000;1,47503;1,99288;0,00776;0,28193
3,00000;1,50000;2,07837;0,00789;0,29403
3,05000;1,52507;2,17639;0,00803;0,30790
3,10000;1,55009;2,24967;0,00816;0,31826
3,15000;1,57516;2,29727;0,00829;0,32500
3,20000;1,60007;2,38621;0,00842;0,33758
3,25000;1,62503;2,47389;0,00855;0,34998
3,30000;1,64995;2,54248;0,00868;0,35969
3,35000;1,67502;2,65647;0,00882;0,37581
3,40000;1,70003;2,70970;0,00895;0,38334
3,45000;1,72505;2,81680;0,00908;0,39850
3,50000;1,75007;2,89854;0,00921;0,41006
3,55000;1,77503;2,99813;0,00934;0,42415
3,60000;1,80005;3,11431;0,00947;0,44058
3,65000;1,82502;3,20105;0,00961;0,45286
3,70000;1,85009;3,30377;0,00974;0,46739
3,75000;1,87505;3,40398;0,00987;0,48157
3,80000;1,90007;3,52298;0,01000;0,49840
3,85000;1,92509;3,59470;0,01013;0,50855
3,90000;1,95005;3,73092;0,01026;0,52782
3,95000;1,97507;3,84335;0,01040;0,54372
4,00000;2,00003;3,97080;0,01053;0,56175
4,05000;2,02505;4,05786;0,01066;0,57407
4,10000;2,05002;4,18689;0,01079;0,59232
4,15000;2,07503;4,33000;0,01092;0,61257
4,20000;2,10005;4,43585;0,01105;0,62754
4,25000;2,12502;4,58617;0,01118;0,64881
4,30000;2,15009;4,71425;0,01132;0,66693
4,35000;2,17505;4,84922;0,01145;0,68602
4,40000;2,20007;4,95538;0,01158;0,70104
4,45000;2,22509;5,10069;0,01171;0,72160
4,50000;2,25011;5,25007;0,01184;0,74273
4,55000;2,27502;5,40602;0,01197;0,76480
4,60000;2,30003;5,52878;0,01211;0,78216
4,65000;2,32500;5,66689;0,01224;0,80170
4,70000;2,35002;5,82159;0,01237;0,82359
4,75000;2,37503;5,99790;0,01250;0,84853
4,80000;2,40005;6,15448;0,01263;0,87068
4,85000;2,42512;6,30480;0,01276;0,89195
4,90000;2,45009;6,45480;0,01290;0,91317
4,95000;2,47505;6,61420;0,01303;0,93572
5,00000;2,50002;6,78801;0,01316;0,96031
5,05000;2,52503;6,97434;0,01329;0,98667
5,10000;2,55000;7,15660;0,01342;1,01245
5,15000;2,57502;7,30535;0,01355;1,03350
5,20000;2,60003;7,48510;0,01368;1,05893
5,25000;2,62500;7,67644;0,01382;1,08599
5,30000;2,65002;7,85526;0,01395;1,11129
5,35000;2,67503;8,02812;0,01408;1,13575
5,40000;2,70005;8,21258;0,01421;1,16184
5,45000;2,72507;8,43993;0,01434;1,19401
5,50000;2,75003;8,61655;0,01447;1,21899
5,55000;2,77505;8,75434;0,01461;1,23849
5,60000;2,80002;8,96792;0,01474;1,26870
5,65000;2,82509;9,17242;0,01487;1,29763
5,70000;2,85005;9,39194;0,01500;1,32869
5,75000;2,87507;9,56606;0,01513;1,35332
5,80000;2,90003;9,77807;0,01526;1,38331
5,85000;2,92500;9,97004;0,01539;1,41047
5,90000;2,95002;10,21055;0,01553;1,44450
5,95000;2,97503;10,42005;0,01566;1,47414
6,00000;3,00005;10,61609;0,01579;1,50187
6,05000;3,02496;10,85159;0,01592;1,53519
6,10000;3,05003;11,06015;0,01605;1,56469
6,15000;3,07500;11,28281;0,01618;1,59619
6,20000;3,10007;11,47979;0,01632;1,62406
6,25000;3,12503;11,75756;0,01645;1,66335
6,30000;3,15011;11,98367;0,01658;1,69534
6,35000;3,17507;12,19348;0,01671;1,72503
6,40000;3,20003;12,41207;0,01684;1,75595
6,45000;3,22505;12,65164;0,01697;1,78984
6,50000;3,25002;12,89904;0,01711;1,82484
6,55000;3,27509;13,13078;0,01724;1,85762
6,60000;3,30005;13,38036;0,01737;1,89293
6,65000;3,32507;13,65908;0,01750;1,93236
6,70000;3,35003;13,90554;0,01763;1,96723
6,75000;3,37505;14,18488;0,01776;2,00675
6,80000;3,40007;14,42507;0,01790;2,04073
6,85000;3,42503;14,69189;0,01803;2,07848
6,90000;3,45005;14,96903;0,01816;2,11769
6,95000;3,47507;15,22645;0,01829;2,15410
7,00000;3,50009;15,50172;0,01842;2,19304
7,05000;3,52505;15,76446;0,01855;2,23022
7,10000;3,55007;16,04913;0,01868;2,27049
7,15000;3,57503;16,34319;0,01882;2,31209
7,20000;3,60005;16,66449;0,01895;2,35754
7,25000;3,62502;16,92786;0,01908;2,39480
7,30000;3,65003;17,19906;0,01921;2,43317
7,35000;3,67505;17,47620;0,01934;2,47238
7,40000;3,70002;17,81316;0,01947;2,52005
7,45000;3,72503;18,11317;0,01961;2,56249
7,50000;3,75005;18,41318;0,01974;2,60493
7,55000;3,77507;18,74733;0,01987;2,65220
7,60000;3,80003;19,07677;0,02000;2,69881
7,65000;3,82505;19,36050;0,02013;2,73895
7,70000;3,85007;19,69432;0,02026;2,78618
7,75000;3,87498;20,04319;0,02039;2,83553
7,80000;3,90005;20,33944;0,02053;2,87744
7,85000;3,92502;20,64696;0,02066;2,92095
7,90000;3,95003;20,93037;0,02079;2,96104
7,95000;3,97505;21,29928;0,02092;3,01323
8,00000;4,00002;21,62872;0,02105;3,05984
8,05000;4,02509;21,95660;0,02118;3,10622
8,10000;4,05005;22,31016;0,02132;3,15624
8,15000;4,07507;22,66779;0,02145;3,20684
8,20000;4,10003;23,00851;0,02158;3,25504
8,25000;4,12510;23,37867;0,02171;3,30741
8,30000;4,15002;23,72596;0,02184;3,35654
8,35000;4,17503;24,11585;0,02197;3,41170
8,40000;4,20000;24,41899;0,02211;3,45458
8,45000;4,22502;24,79541;0,02224;3,50783
8,50000;4,25003;25,11640;0,02237;3,55324
8,55000;4,27500;25,50472;0,02250;3,60818
8,60000;4,30002;25,87300;0,02263;3,66028
8,65000;4,32503;26,23564;0,02276;3,71158
8,70000;4,35005;26,56352;0,02290;3,75797
8,75000;4,37501;26,92741;0,02303;3,80945
8,80000;4,40009;27,33922;0,02316;3,86771
8,85000;4,42505;27,76011;0,02329;3,92725
8,90000;4,45007;28,12714;0,02342;3,97918
8,95000;4,47503;28,50136;0,02355;4,03212
9,00000;4,50000;28,82486;0,02368;4,07788
9,05000;4,52501;29,18437;0,02382;4,12874
9,10000;4,55003;29,57927;0,02395;4,18461
9,15000;4,57505;29,98105;0,02408;4,24145
9,20000;4,60002;30,36467;0,02421;4,29572
9,25000;4,62503;30,75894;0,02434;4,35150
9,30000;4,65000;31,18610;0,02447;4,41193
9,35000;4,67496;31,59352;0,02461;4,46957
9,40000;4,70003;31,98278;0,02474;4,52464
9,45000;4,72505;32,39459;0,02487;4,58290
9,50000;4,75007;32,77852;0,02500;4,63721
9,55000;4,77503;33,17937;0,02513;4,69392
9,60000;4,80005;33,62093;0,02526;4,75639
9,65000;4,82501;34,06217;0,02539;4,81881
9,70000;4,85003;34,49715;0,02553;4,88035
9,75000;4,87505;34,89581;0,02566;4,93675
9,80000;4,90007;35,30417;0,02579;4,99452
9,85000;4,92509;35,77360;0,02592;5,06093
9,90000;4,95005;36,20920;0,02605;5,12255
9,95000;4,97507;36,66955;0,02618;5,18768
10,00000;5,00003;37,18282;0,02632;5,26029
10,05000;5,02505;37,57866;0,02645;5,31629
10,10000;5,05007;37,93285;0,02658;5,36640
10,15000;5,07503;38,28233;0,02671;5,41584
10,20000;5,10005;38,66408;0,02684;5,46985
10,25000;5,12501;39,09467;0,02697;5,53077
10,30000;5,15003;39,50241;0,02711;5,58845
10,35000;5,17500;39,92455;0,02724;5,64817
10,40000;5,20007;40,33229;0,02737;5,70585
10,45000;5,22503;40,79232;0,02750;5,77093
10,50000;5,25005;41,21697;0,02763;5,83101
10,55000;5,27507;41,67137;0,02776;5,89529
10,60000;5,30009;42,11606;0,02790;5,95820
10,65000;5,32505;42,55229;0,02803;6,01992
10,70000;5,35001;42,97787;0,02816;6,08013
10,75000;5,37509;43,36526;0,02829;6,13493
10,80000;5,40005;43,84126;0,02842;6,20227
10,85000;5,42507;44,32635;0,02855;6,27090
10,90000;5,45003;44,81300;0,02868;6,33974
10,95000;5,47505;45,28901;0,02882;6,40708
11,00000;5,50001;45,76814;0,02895;6,47487
11,05000;5,52498;46,28141;0,02908;6,54748
11,10000;5,55000;46,78185;0,02921;6,61828
11,15000;5,57501;47,35963;0,02934;6,70002
11,20000;5,60009;47,95370;0,02947;6,78406
11,25000;5,62505;48,55089;0,02961;6,86855
11,30000;5,65007;49,15906;0,02974;6,95458
11,35000;5,67509;49,67452;0,02987;7,02751
11,40000;5,70010;50,17245;0,03000;7,09795
11,45000;5,72512;50,66067;0,03013;7,16702
11,50000;5,75003;51,24659;0,03026;7,24991
11,55000;5,77505;51,80214;0,03039;7,32850
11,60000;5,80001;52,27470;0,03053;7,39536
11,65000;5,82503;52,84778;0,03066;7,47643
11,70000;5,85000;53,45908;0,03079;7,56291
11,75000;5,87501;53,97736;0,03092;7,63623
11,80000;5,90009;54,56171;0,03105;7,71890
11,85000;5,92500;55,13104;0,03118;7,79945
11,90000;5,95001;55,68252;0,03132;7,87747
11,95000;5,97498;56,29318;0,03145;7,96386
12,00000;6,00005;56,89258;0,03158;8,04865
12,05000;6,02501;57,58811;0,03171;8,14705
12,10000;6,05003;58,21161;0,03184;8,23526
12,15000;6,07500;58,86925;0,03197;8,32830
12,20000;6,10001;59,56572;0,03211;8,42683
12,25000;6,12503;60,22618;0,03224;8,52026
12,30000;6,15000;60,89102;0,03237;8,61432
12,35000;6,17501;61,53049;0,03250;8,70478
12,40000;6,19998;62,17342;0,03263;8,79574
12,45000;6,22505;62,78127;0,03276;8,88173
12,50000;6,25001;63,33587;0,03289;8,96019
12,55000;6,27503;63,84758;0,03303;9,03259
12,60000;6,30010;64,51242;0,03316;9,12664
12,65000;6,32507;65,20137;0,03329;9,22411
12,70000;6,35009;65,81830;0,03342;9,31139
12,75000;6,37505;66,24827;0,03355;9,37221
12,80000;6,39996;66,81823;0,03368;9,45285
12,85000;6,42498;67,43359;0,03382;9,53990
12,90000;6,45005;68,00323;0,03395;9,62049
12,95000;6,47501;68,65179;0,03408;9,71224
13,00000;6,50009;69,21140;0,03421;9,79141
13,05000;6,52510;69,84305;0,03434;9,88077
13,10000;6,55012;65,38645;0,03447;9,25029
13,15000;6,57514;-1,04510;0,03461;-0,14785
13,20000;6,60000;-0,34863;0,03474;-0,04932
13,25000;6,62501;0,30901;0,03487;0,04372
13,30000;6,64998;0,23134;0,03500;0,03273
13,35000;6,67500;0,22038;0,03513;0,03118
13,40000;6,70001;0,19752;0,03526;0,02794
13,45000;6,72503;0,20034;0,03539;0,02834
13,50000;6,75005;0,21162;0,03553;0,02994
13,55000;6,77501;0,19032;0,03566;0,02692
13,60000;6,80009;0,17905;0,03579;0,02533
13,65000;6,82500;0,16746;0,03592;0,02369
13,70000;6,85007;0,16026;0,03605;0,02267
13,75000;6,87503;0,17122;0,03618;0,02422
13,80000;6,90005;0,15994;0,03632;0,02263
13,85000;6,92507;0,18500;0,03645;0,02617
13,90000;6,95009;0,17404;0,03658;0,02462
13,95000;6,97510;0,17685;0,03671;0,02502
14,00000;7,00001;0,20880;0,03684;0,02954
14,05000;7,02508;0,18813;0,03697;0,02661
14,10000;7,05000;0,16088;0,03711;0,02276
14,15000;7,07501;0,16934;0,03724;0,02396
14,20000;7,09998;0,15619;0,03737;0,02210
14,25000;7,12500;0,15838;0,03750;0,02241
14,30000;7,15001;0,14303;0,03763;0,02023
14,35000;7,17503;0,13959;0,03776;0,01975
14,40000;7,20005;0,14460;0,03789;0,02046
14,45000;7,22501;0,15869;0,03803;0,02245
14,50000;7,25003;0,14115;0,03816;0,01997
14,55000;7,27500;0,15211;0,03829;0,02152
14,60000;7,30001;0,14679;0,03842;0,02077
14,65000;7,32503;0,15305;0,03855;0,02165
14,70000;7,35005;0,15932;0,03868;0,02254
14,75000;7,37512;0,13896;0,03882;0,01966
14,80000;7,40008;0,15368;0,03895;0,02174
14,85000;7,42510;0,14084;0,03908;0,01992
14,90000;7,45001;0,13082;0,03921;0,01851
14,95000;7,47503;0,15337;0,03934;0,02170
15,00000;7,50000;0,17090;0,03947;0,02418
15,05000;7,52501;0,13740;0,03961;0,01944
15,10000;7,55003;0,15681;0,03974;0,02218
15,15000;7,57505;0,17341;0,03987;0,02453
15,20000;7,60007;0,14773;0,04000;0,02090
15,25000;7,62503;0,16903;0,04013;0,02391
15,30000;7,65005;0,14272;0,04026;0,02019
15,35000;7,67501;0,12737;0,04039;0,01802
15,40000;7,70003;0,12049;0,04053;0,01705
15,45000;7,72500;0,13708;0,04066;0,01939
15,45600;7,72800;0,14648;0,04067;0,02072
