Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T3-30DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;33,59253;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;4,75237;MPa
Máximo Carga : ExtensãoemMáximo Carga;19,75000;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,10395;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,01098;0,00000;0,00155
0,05000;0,01516;0,08864;0,00008;0,01254
0,10000;0,04521;0,04480;0,00024;0,00634
0,15000;0,07323;0,04480;0,00039;0,00634
0,20000;0,09943;0,05012;0,00052;0,00709
0,25000;0,12487;0,08833;0,00066;0,01250
0,30000;0,14995;0,10179;0,00079;0,01440
0,35000;0,17502;0,13248;0,00092;0,01874
0,40000;0,20004;0,16443;0,00105;0,02326
0,45000;0,22505;0,17695;0,00118;0,02503
0,50000;0,25007;0,20639;0,00132;0,02920
0,55000;0,27504;0,18697;0,00145;0,02645
0,60000;0,30005;0,21234;0,00158;0,03004
0,65000;0,32502;0,21766;0,00171;0,03079
0,70000;0,35004;0,24115;0,00184;0,03412
0,75000;0,37500;0,22518;0,00197;0,03186
0,80000;0,40002;0,30065;0,00211;0,04253
0,85000;0,42504;0,28906;0,00224;0,04089
0,90000;0,45000;0,32790;0,00237;0,04639
0,95000;0,47502;0,32163;0,00250;0,04550
1,00000;0,50004;0,33635;0,00263;0,04758
1,05000;0,52505;0,34575;0,00276;0,04891
1,10000;0,55002;0,36673;0,00289;0,05188
1,15000;0,57509;0,39303;0,00303;0,05560
1,20000;0,60005;0,43531;0,00316;0,06158
1,25000;0,62502;0,40681;0,00329;0,05755
1,30000;0,65004;0,43218;0,00342;0,06114
1,35000;0,67500;0,46475;0,00355;0,06575
1,40000;0,70007;0,45754;0,00368;0,06473
1,45000;0,72504;0,47696;0,00382;0,06748
1,50000;0,75011;0,49606;0,00395;0,07018
1,55000;0,77507;0,52362;0,00408;0,07408
1,60000;0,80009;0,54492;0,00421;0,07709
1,65000;0,82505;0,57373;0,00434;0,08117
1,70000;0,85007;0,56934;0,00447;0,08055
1,75000;0,87509;0,61976;0,00461;0,08768
1,80000;0,90005;0,64231;0,00474;0,09087
1,85000;0,92507;0,64168;0,00487;0,09078
