Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T1-30DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;62,29077;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;8,81234;MPa
Máximo Carga : ExtensãoemMáximo Carga;3,30005;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,01737;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,02739;0,00000;0,00388
0,05000;0,01543;0,11101;0,00008;0,01570
0,10000;0,04532;0,19587;0,00024;0,02771
0,15000;0,07323;0,35934;0,00039;0,05084
0,20000;0,09932;0,47897;0,00052;0,06776
0,25000;0,12477;0,63837;0,00066;0,09031
0,30000;0,14989;0,74986;0,00079;0,10608
0,35000;0,17496;0,91427;0,00092;0,12934
0,40000;0,19993;1,05989;0,00105;0,14994
0,45000;0,22495;1,23181;0,00118;0,17427
0,50000;0,24996;1,37806;0,00132;0,19496
0,55000;0,27493;1,50395;0,00145;0,21277
0,60000;0,29995;1,66084;0,00158;0,23496
0,65000;0,32491;1,82619;0,00171;0,25835
0,70000;0,34998;2,04572;0,00184;0,28941
0,75000;0,37495;2,18069;0,00197;0,30850
0,80000;0,40002;2,36953;0,00211;0,33522
0,85000;0,42498;2,56870;0,00224;0,36340
0,90000;0,45000;2,74720;0,00237;0,38865
0,95000;0,47502;2,94825;0,00250;0,41709
1,00000;0,49998;3,13208;0,00263;0,44310
1,05000;0,52500;3,34690;0,00276;0,47349
1,10000;0,54996;3,59399;0,00289;0,50845
1,15000;0,57498;3,78878;0,00303;0,53600
1,20000;0,59995;4,01488;0,00316;0,56799
1,25000;0,62496;4,28138;0,00329;0,60569
1,30000;0,64998;4,50811;0,00342;0,63777
1,35000;0,67500;4,73828;0,00355;0,67033
1,40000;0,70002;5,00791;0,00368;0,70847
1,45000;0,72498;5,25531;0,00382;0,74347
1,50000;0,75000;5,51899;0,00395;0,78078
1,55000;0,77496;5,80835;0,00408;0,82171
1,60000;0,80004;6,09083;0,00421;0,86168
1,65000;0,82505;6,38113;0,00434;0,90274
1,70000;0,85002;6,71997;0,00447;0,95068
1,75000;0,87498;7,04847;0,00461;0,99715
1,80000;0,89995;7,38512;0,00474;1,04478
1,85000;0,92496;7,67949;0,00487;1,08643
1,90000;0,94993;8,02585;0,00500;1,13543
1,95000;0,97495;8,37659;0,00513;1,18505
2,00000;0,99991;8,74706;0,00526;1,23746
2,05000;1,02498;9,04832;0,00539;1,28008
2,10000;1,04995;9,41253;0,00553;1,33160
2,15000;1,07496;9,79991;0,00566;1,38640
2,20000;1,09993;10,15096;0,00579;1,43607
2,25000;1,12495;10,53083;0,00592;1,48981
2,30000;1,14996;10,90975;0,00605;1,54341
2,35000;1,17493;11,26018;0,00618;1,59299
2,40000;1,20000;11,66071;0,00632;1,64965
2,45000;1,22486;12,06438;0,00645;1,70676
2,50000;1,24993;12,44049;0,00658;1,75997
2,55000;1,27495;12,87140;0,00671;1,82093
2,60000;1,29996;13,30544;0,00684;1,88233
2,65000;1,32498;13,71286;0,00697;1,93997
2,70000;1,34995;14,18323;0,00710;2,00652
2,75000;1,37496;14,62541;0,00724;2,06907
2,80000;1,39993;15,06572;0,00737;2,13136
2,85000;1,42495;15,51855;0,00750;2,19543
2,90000;1,44996;16,02462;0,00763;2,26702
2,95000;1,47498;16,47682;0,00776;2,33099
3,00000;1,50000;16,90867;0,00789;2,39209
3,05000;1,52502;17,36307;0,00803;2,45637
3,10000;1,55003;17,87947;0,00816;2,52943
3,15000;1,57500;18,26967;0,00829;2,58463
3,20000;1,59996;18,77825;0,00842;2,65658
3,25000;1,62498;19,33599;0,00855;2,73548
3,30000;1,65000;19,81606;0,00868;2,80340
3,35000;1,67502;20,32871;0,00882;2,87592
3,40000;1,69998;20,88269;0,00895;2,95430
3,45000;1,72500;21,41193;0,00908;3,02917
3,50000;1,74996;21,93022;0,00921;3,10249
3,55000;1,77498;22,48107;0,00934;3,18042
3,60000;1,79995;23,00311;0,00947;3,25427
3,65000;1,82496;23,46001;0,00961;3,31891
3,70000;1,84998;23,94791;0,00974;3,38794
3,75000;1,87495;24,50377;0,00987;3,46657
3,80000;1,89996;25,05588;0,01000;3,54468
3,85000;1,92493;25,57166;0,01013;3,61765
3,90000;1,94995;26,13691;0,01026;3,69762
3,95000;1,97496;26,62952;0,01039;3,76731
4,00000;1,99998;27,22922;0,01053;3,85215
4,05000;2,02495;27,84677;0,01066;3,93951
4,10000;2,04996;28,46308;0,01079;4,02670
4,15000;2,07493;29,08000;0,01092;4,11398
4,20000;2,09995;29,68503;0,01105;4,19957
4,25000;2,12496;30,33891;0,01118;4,29208
4,30000;2,14993;30,96398;0,01132;4,38051
4,35000;2,17500;31,57778;0,01145;4,46734
4,40000;2,19991;32,22164;0,01158;4,55843
4,45000;2,22493;32,87082;0,01171;4,65027
4,50000;2,24989;33,45268;0,01184;4,73259
4,55000;2,27496;34,00603;0,01197;4,81087
4,60000;2,29993;34,65991;0,01210;4,90337
4,65000;2,32500;35,34981;0,01224;5,00098
4,70000;2,35002;36,00995;0,01237;5,09437
4,75000;2,37498;36,61529;0,01250;5,18000
4,80000;2,40000;37,26542;0,01263;5,27198
4,85000;2,42496;37,88641;0,01276;5,35983
4,90000;2,45003;38,51806;0,01289;5,44919
4,95000;2,47500;39,15597;0,01303;5,53944
5,00000;2,50002;39,81518;0,01316;5,63270
5,05000;2,52498;40,50789;0,01329;5,73069
5,10000;2,54994;41,26292;0,01342;5,83751
5,15000;2,57502;41,98194;0,01355;5,93923
5,20000;2,59998;42,70033;0,01368;6,04086
5,25000;2,62500;43,18698;0,01382;6,10971
5,30000;2,64996;43,94421;0,01395;6,21683
5,35000;2,67493;44,73494;0,01408;6,32870
5,40000;2,69994;45,60146;0,01421;6,45129
5,45000;2,72496;45,95220;0,01434;6,50091
5,50000;2,74998;46,64585;0,01447;6,59904
