Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T2-90DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;23,41173;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;3,31208;MPa
Máximo Carga : ExtensãoemMáximo Carga;5,52493;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,02908;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,03298;0,00000;0,00467
0,05000;0,01554;0,08873;0,00008;0,01255
0,10000;0,04548;0,04676;0,00024;0,00662
0,15000;0,07329;0,05083;0,00039;0,00719
0,20000;0,09937;0,04206;0,00052;0,00595
0,25000;0,12471;0,06931;0,00066;0,00981
0,30000;0,14984;0,08591;0,00079;0,01215
0,35000;0,17491;0,10438;0,00092;0,01477
0,40000;0,19993;0,11347;0,00105;0,01605
0,45000;0,22495;0,11973;0,00118;0,01694
0,50000;0,24991;0,11566;0,00132;0,01636
0,55000;0,27493;0,14697;0,00145;0,02079
0,60000;0,29995;0,18236;0,00158;0,02580
0,65000;0,32496;0,20898;0,00171;0,02956
0,70000;0,34998;0,22840;0,00184;0,03231
0,75000;0,37495;0,20741;0,00197;0,02934
0,80000;0,39996;0,23654;0,00211;0,03346
0,85000;0,42493;0,24186;0,00224;0,03422
0,90000;0,45000;0,25251;0,00237;0,03572
0,95000;0,47496;0,26629;0,00250;0,03767
1,00000;0,49998;0,28132;0,00263;0,03980
1,05000;0,52495;0,26754;0,00276;0,03785
1,10000;0,54996;0,32610;0,00289;0,04613
1,15000;0,57498;0,37746;0,00303;0,05340
1,20000;0,59989;0,38905;0,00316;0,05504
1,25000;0,62496;0,38278;0,00329;0,05415
1,30000;0,64993;0,38936;0,00342;0,05508
1,35000;0,67500;0,42757;0,00355;0,06049
1,40000;0,69996;0,46327;0,00368;0,06554
1,45000;0,72498;0,47047;0,00382;0,06656
1,50000;0,74995;0,53467;0,00395;0,07564
1,55000;0,77496;0,47673;0,00408;0,06744
1,60000;0,79993;0,51243;0,00421;0,07249
1,65000;0,82495;0,56661;0,00434;0,08016
1,70000;0,85002;0,55314;0,00447;0,07825
1,75000;0,87504;0,59855;0,00461;0,08468
1,80000;0,90005;0,64271;0,00474;0,09092
1,85000;0,92496;0,65273;0,00487;0,09234
1,90000;0,94998;0,68248;0,00500;0,09655
1,95000;0,97495;0,72914;0,00513;0,10315
2,00000;0,99996;0,73071;0,00526;0,10337
2,05000;1,02498;0,74292;0,00539;0,10510
2,10000;1,04995;0,79459;0,00553;0,11241
2,15000;1,07496;0,79741;0,00566;0,11281
2,20000;1,09998;0,82810;0,00579;0,11715
2,25000;1,12500;0,88196;0,00592;0,12477
2,30000;1,14996;0,88979;0,00605;0,12588
2,35000;1,17498;0,92393;0,00618;0,13071
2,40000;1,19995;0,95493;0,00632;0,13510
2,45000;1,22496;0,98906;0,00645;0,13992
2,50000;1,24998;1,02664;0,00658;0,14524
2,55000;1,27495;1,03635;0,00671;0,14661
2,60000;1,29996;1,08458;0,00684;0,15344
2,65000;1,32498;1,12341;0,00697;0,15893
2,70000;1,35000;1,15755;0,00711;0,16376
2,75000;1,37496;1,17790;0,00724;0,16664
2,80000;1,39993;1,22174;0,00737;0,17284
2,85000;1,42495;1,26308;0,00750;0,17869
2,90000;1,44991;1,30191;0,00763;0,18418
2,95000;1,47493;1,35797;0,00776;0,19211
3,00000;1,49995;1,37770;0,00789;0,19490
3,05000;1,52502;1,42718;0,00803;0,20190
3,10000;1,54998;1,45192;0,00816;0,20540
3,15000;1,57500;1,49325;0,00829;0,21125
3,20000;1,59996;1,53772;0,00842;0,21754
3,25000;1,62493;1,61038;0,00855;0,22782
3,30000;1,65000;1,63136;0,00868;0,23079
3,35000;1,67496;1,72249;0,00882;0,24368
3,40000;1,70003;1,74128;0,00895;0,24634
3,45000;1,72500;1,78356;0,00908;0,25232
3,50000;1,75002;1,83491;0,00921;0,25959
3,55000;1,77498;1,87750;0,00934;0,26561
3,60000;1,79995;1,92385;0,00947;0,27217
3,65000;1,82496;2,00026;0,00961;0,28298
3,70000;1,84993;2,04818;0,00974;0,28976
3,75000;1,87495;2,12240;0,00987;0,30026
3,80000;1,89996;2,14150;0,01000;0,30296
3,85000;1,92498;2,21039;0,01013;0,31271
3,90000;1,95000;2,24797;0,01026;0,31802
3,95000;1,97502;2,32720;0,01039;0,32923
4,00000;1,99998;2,40957;0,01053;0,34088
4,05000;2,02495;2,45623;0,01066;0,34748
4,10000;2,04996;2,50445;0,01079;0,35431
4,15000;2,07493;2,56583;0,01092;0,36299
4,20000;2,09995;2,60091;0,01105;0,36795
4,25000;2,12496;2,69579;0,01118;0,38138
4,30000;2,14998;2,79256;0,01132;0,39507
4,35000;2,17500;2,85175;0,01145;0,40344
4,40000;2,19996;2,90874;0,01158;0,41150
4,45000;2,22498;2,96480;0,01171;0,41943
4,50000;2,24989;3,03996;0,01184;0,43007
4,55000;2,27496;3,09132;0,01197;0,43733
4,60000;2,29993;3,16554;0,01210;0,44783
4,65000;2,32500;3,27201;0,01224;0,46290
4,70000;2,34996;3,33778;0,01237;0,47220
4,75000;2,37498;3,41607;0,01250;0,48327
4,80000;2,39994;3,49122;0,01263;0,49391
4,85000;2,42496;3,57734;0,01276;0,50609
4,90000;2,44998;3,63371;0,01289;0,51407
4,95000;2,47494;3,68695;0,01303;0,52160
5,00000;2,50002;3,79374;0,01316;0,53670
5,05000;2,52498;3,85136;0,01329;0,54486
5,10000;2,55000;3,96222;0,01342;0,56054
5,15000;2,57496;4,03487;0,01355;0,57082
5,20000;2,59998;4,14479;0,01368;0,58637
5,25000;2,62500;4,23655;0,01382;0,59935
5,30000;2,64996;4,29574;0,01395;0,60772
5,35000;2,67498;4,41129;0,01408;0,62407
5,40000;2,69994;4,52059;0,01421;0,63953
5,45000;2,72496;4,57132;0,01434;0,64671
5,50000;2,74993;4,67153;0,01447;0,66089
5,55000;2,77500;4,76297;0,01461;0,67382
5,60000;2,79996;4,88511;0,01474;0,69110
5,65000;2,82498;4,97999;0,01487;0,70452
5,70000;2,85000;5,05954;0,01500;0,71578
5,75000;2,87496;5,15505;0,01513;0,72929
5,80000;2,89998;5,26748;0,01526;0,74520
5,85000;2,92494;5,36487;0,01539;0,75897
5,90000;2,95002;5,45506;0,01553;0,77173
5,95000;2,97498;5,56811;0,01566;0,78773
6,00000;3,00000;5,67584;0,01579;0,80297
6,05000;3,02496;5,73691;0,01592;0,81161
6,10000;3,04998;5,83649;0,01605;0,82569
6,15000;3,07500;5,97522;0,01618;0,84532
6,20000;3,09996;6,05758;0,01632;0,85697
6,25000;3,12498;6,19757;0,01645;0,87678
6,30000;3,14994;6,32252;0,01658;0,89445
6,35000;3,17502;6,41897;0,01671;0,90810
6,40000;3,19998;6,55801;0,01684;0,92777
6,45000;3,22494;6,67138;0,01697;0,94381
6,50000;3,24996;6,76094;0,01711;0,95648
6,55000;3,27498;6,89842;0,01724;0,97593
6,60000;3,30005;6,98767;0,01737;0,98855
6,65000;3,32502;7,08851;0,01750;1,00282
6,70000;3,35003;7,27891;0,01763;1,02976
6,75000;3,37494;7,35752;0,01776;1,04088
6,80000;3,39996;7,44771;0,01789;1,05363
