Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T2-60DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;71,78175;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;10,15504;MPa
Máximo Carga : ExtensãoemMáximo Carga;13,27505;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,06987;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,04462;0,00000;0,00631
0,05000;0,01500;0,08784;0,00008;0,01243
0,10000;0,04511;0,04431;0,00024;0,00627
0,15000;0,07318;0,04431;0,00039;0,00627
0,20000;0,09937;0,05527;0,00052;0,00782
0,25000;0,12487;0,08282;0,00066;0,01172
0,30000;0,14995;0,11383;0,00079;0,01610
0,35000;0,17502;0,11978;0,00092;0,01695
0,40000;0,20004;0,13700;0,00105;0,01938
0,45000;0,22500;0,12761;0,00118;0,01805
0,50000;0,25007;0,15767;0,00132;0,02231
0,55000;0,27504;0,15798;0,00145;0,02235
0,60000;0,30005;0,18460;0,00158;0,02612
0,65000;0,32502;0,19713;0,00171;0,02789
0,70000;0,35004;0,21279;0,00184;0,03010
0,75000;0,37505;0,21654;0,00197;0,03063
0,80000;0,40002;0,24536;0,00211;0,03471
0,85000;0,42504;0,27636;0,00224;0,03910
0,90000;0,45000;0,27855;0,00237;0,03941
0,95000;0,47502;0,31362;0,00250;0,04437
1,00000;0,49998;0,29953;0,00263;0,04238
1,05000;0,52505;0,35371;0,00276;0,05004
1,10000;0,55007;0,36029;0,00290;0,05097
1,15000;0,57509;0,36843;0,00303;0,05212
1,20000;0,60005;0,39693;0,00316;0,05615
1,25000;0,62502;0,40882;0,00329;0,05784
1,30000;0,65004;0,42949;0,00342;0,06076
1,35000;0,67495;0,45924;0,00355;0,06497
1,40000;0,70002;0,45674;0,00368;0,06462
1,45000;0,72498;0,47302;0,00382;0,06692
1,50000;0,75005;0,54505;0,00395;0,07711
1,55000;0,77502;0,51687;0,00408;0,07312
1,60000;0,80004;0,57073;0,00421;0,08074
1,65000;0,82505;0,61426;0,00434;0,08690
1,70000;0,85007;0,61269;0,00447;0,08668
1,75000;0,87504;0,65059;0,00461;0,09204
1,80000;0,90000;0,66718;0,00474;0,09439
1,85000;0,92502;0,69130;0,00487;0,09780
1,90000;0,94998;0,70789;0,00500;0,10015
1,95000;0,97505;0,72136;0,00513;0,10205
2,00000;1,00002;0,78462;0,00526;0,11100
2,05000;1,02504;0,79840;0,00539;0,11295
2,10000;1,05005;0,84067;0,00553;0,11893
2,15000;1,07502;0,87794;0,00566;0,12420
2,20000;1,10009;0,87418;0,00579;0,12367
2,25000;1,12505;0,93431;0,00592;0,13218
2,30000;1,15007;0,94809;0,00605;0,13413
2,35000;1,17503;1,01197;0,00618;0,14317
2,40000;1,20005;1,03390;0,00632;0,14627
2,45000;1,22502;1,05582;0,00645;0,14937
2,50000;1,24998;1,11469;0,00658;0,15770
2,55000;1,27500;1,13285;0,00671;0,16027
2,60000;1,29996;1,16887;0,00684;0,16536
2,65000;1,32498;1,21772;0,00697;0,17227
2,70000;1,34995;1,24810;0,00710;0,17657
2,75000;1,37502;1,26188;0,00724;0,17852
2,80000;1,40003;1,32952;0,00737;0,18809
2,85000;1,42505;1,37900;0,00750;0,19509
2,90000;1,45002;1,40280;0,00763;0,19846
2,95000;1,47498;1,44977;0,00776;0,20510
3,00000;1,50005;1,49863;0,00790;0,21201
3,05000;1,52502;1,51836;0,00803;0,21480
3,10000;1,55003;1,57504;0,00816;0,22282
3,15000;1,57500;1,62859;0,00829;0,23040
3,20000;1,60002;1,66053;0,00842;0,23492
3,25000;1,62498;1,70719;0,00855;0,24152
3,30000;1,65000;1,78235;0,00868;0,25215
3,35000;1,67507;1,83715;0,00882;0,25990
3,40000;1,70003;1,84561;0,00895;0,26110
3,45000;1,72505;1,93330;0,00908;0,27351
3,50000;1,75002;1,98121;0,00921;0,28028
3,55000;1,77503;2,01597;0,00934;0,28520
3,60000;1,80000;2,09677;0,00947;0,29663
3,65000;1,82507;2,13685;0,00961;0,30230
3,70000;1,85003;2,21326;0,00974;0,31311
3,75000;1,87505;2,26963;0,00987;0,32109
3,80000;1,90007;2,32318;0,01000;0,32866
3,85000;1,92503;2,38268;0,01013;0,33708
3,90000;1,95011;2,44845;0,01026;0,34638
3,95000;1,97507;2,50450;0,01040;0,35431
4,00000;2,00003;2,55242;0,01053;0,36109
4,05000;2,02500;2,61505;0,01066;0,36995
4,10000;2,05002;2,66202;0,01079;0,37660
4,15000;2,07503;2,73624;0,01092;0,38710
4,20000;2,10000;2,81829;0,01105;0,39871
4,25000;2,12502;2,87153;0,01118;0,40624
4,30000;2,15003;2,93478;0,01132;0,41519
4,35000;2,17505;3,01308;0,01145;0,42626
4,40000;2,20002;3,04752;0,01158;0,43114
4,45000;2,22503;3,09638;0,01171;0,43805
4,50000;2,25000;3,16089;0,01184;0,44717
4,55000;2,27502;3,24951;0,01197;0,45971
4,60000;2,30003;3,33375;0,01211;0,47163
4,65000;2,32500;3,37102;0,01224;0,47690
4,70000;2,35007;3,44524;0,01237;0,48740
4,75000;2,37503;3,52228;0,01250;0,49830
4,80000;2,40005;3,59368;0,01263;0,50840
4,85000;2,42507;3,65819;0,01276;0,51753
4,90000;2,45003;3,73397;0,01289;0,52825
4,95000;2,47505;3,81352;0,01303;0,53950
5,00000;2,50007;3,85266;0,01316;0,54504
5,05000;2,52509;3,96258;0,01329;0,56059
5,10000;2,55005;4,04087;0,01342;0,57167
5,15000;2,57507;4,08064;0,01355;0,57729
5,20000;2,59998;4,17177;0,01368;0,59019
5,25000;2,62500;4,26447;0,01382;0,60330
5,30000;2,65002;4,33587;0,01395;0,61340
5,35000;2,67503;4,41197;0,01408;0,62417
5,40000;2,70005;4,47178;0,01421;0,63263
5,45000;2,72507;4,54569;0,01434;0,64308
5,50000;2,75014;4,62868;0,01447;0,65482
5,55000;2,77505;4,73421;0,01461;0,66975
5,60000;2,80007;4,79058;0,01474;0,67773
5,65000;2,82503;4,86668;0,01487;0,68849
5,70000;2,85000;4,95781;0,01500;0,70139
5,75000;2,87496;5,04925;0,01513;0,71432
5,80000;2,90003;5,11783;0,01526;0,72403
5,85000;2,92500;5,19832;0,01539;0,73541
5,90000;2,95002;5,32859;0,01553;0,75384
5,95000;2,97503;5,38809;0,01566;0,76226
6,00000;3,00000;5,45949;0,01579;0,77236
6,05000;3,02502;5,53183;0,01592;0,78259
6,10000;3,04998;5,64269;0,01605;0,79828
6,15000;3,07500;5,71942;0,01618;0,80913
6,20000;3,10002;5,80178;0,01632;0,82078
6,25000;3,12503;5,90199;0,01645;0,83496
6,30000;3,15005;5,99938;0,01658;0,84874
6,35000;3,17502;6,07141;0,01671;0,85893
6,40000;3,20003;6,17663;0,01684;0,87381
6,45000;3,22500;6,26964;0,01697;0,88697
6,50000;3,25002;6,35012;0,01711;0,89836
6,55000;3,27503;6,44470;0,01724;0,91174
6,60000;3,30000;6,51798;0,01737;0,92211
6,65000;3,32507;6,62007;0,01750;0,93655
6,70000;3,35003;6,70337;0,01763;0,94833
6,75000;3,37510;6,79888;0,01776;0,96185
6,80000;3,40007;6,89409;0,01790;0,97531
6,85000;3,42509;7,02655;0,01803;0,99405
