Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T2-60DIAS_CP3"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;19,11722;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;2,70453;MPa
Máximo Carga : ExtensãoemMáximo Carga;13,47503;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,07092;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,06416;0,00000;0,00908
0,05000;0,01500;0,13556;0,00008;0,01918
0,10000;0,04505;0,02909;0,00024;0,00412
0,15000;0,07318;0,04694;0,00039;0,00664
0,20000;0,09932;0,07199;0,00052;0,01018
0,25000;0,12482;0,08890;0,00066;0,01258
0,30000;0,14989;0,06698;0,00079;0,00948
0,35000;0,17496;0,12398;0,00092;0,01754
0,40000;0,19998;0,09454;0,00105;0,01337
0,45000;0,22495;0,12210;0,00118;0,01727
0,50000;0,24996;0,10957;0,00132;0,01550
0,55000;0,27498;0,11677;0,00145;0,01652
0,60000;0,30000;0,15028;0,00158;0,02126
0,65000;0,32496;0,18410;0,00171;0,02605
0,70000;0,35004;0,19819;0,00184;0,02804
0,75000;0,37500;0,17596;0,00197;0,02489
0,80000;0,40002;0,20039;0,00211;0,02835
0,85000;0,42504;0,19412;0,00224;0,02746
0,90000;0,45000;0,25613;0,00237;0,03623
0,95000;0,47502;0,25676;0,00250;0,03632
1,00000;0,49998;0,24423;0,00263;0,03455
1,05000;0,52505;0,25488;0,00276;0,03606
1,10000;0,55002;0,27429;0,00289;0,03880
1,15000;0,57504;0,28839;0,00303;0,04080
1,20000;0,60005;0,26709;0,00316;0,03779
1,25000;0,62502;0,32503;0,00329;0,04598
1,30000;0,65004;0,32002;0,00342;0,04527
1,35000;0,67500;0,34006;0,00355;0,04811
1,40000;0,70007;0,34037;0,00368;0,04815
1,45000;0,72498;0,38672;0,00382;0,05471
1,50000;0,75005;0,38140;0,00395;0,05396
1,55000;0,77502;0,34507;0,00408;0,04882
1,60000;0,80004;0,37638;0,00421;0,05325
1,65000;0,82500;0,40488;0,00434;0,05728
1,70000;0,85002;0,41490;0,00447;0,05870
1,75000;0,87504;0,43557;0,00461;0,06162
1,80000;0,90000;0,45154;0,00474;0,06388
1,85000;0,92502;0,47628;0,00487;0,06738
1,90000;0,94998;0,50228;0,00500;0,07106
1,95000;0,97500;0,50478;0,00513;0,07141
2,00000;0,99996;0,49539;0,00526;0,07008
2,05000;1,02498;0,51856;0,00539;0,07336
2,10000;1,05000;0,50509;0,00553;0,07146
2,15000;1,07496;0,55833;0,00566;0,07899
2,20000;1,09998;0,53046;0,00579;0,07504
2,25000;1,12495;0,55583;0,00592;0,07863
2,30000;1,15002;0,59403;0,00605;0,08404
2,35000;1,17498;0,57242;0,00618;0,08098
2,40000;1,20000;0,59873;0,00632;0,08470
2,45000;1,22502;0,59842;0,00645;0,08466
2,50000;1,25003;0,62754;0,00658;0,08878
2,55000;1,27505;0,62535;0,00671;0,08847
2,60000;1,29996;0,66950;0,00684;0,09472
2,65000;1,32503;0,70771;0,00697;0,10012
2,70000;1,34995;0,72869;0,00710;0,10309
2,75000;1,37502;0,71648;0,00724;0,10136
2,80000;1,39998;0,71084;0,00737;0,10056
2,85000;1,42500;0,76721;0,00750;0,10854
2,90000;1,45002;0,76251;0,00763;0,10787
2,95000;1,47503;0,81293;0,00776;0,11501
3,00000;1,50005;0,78318;0,00790;0,11080
3,05000;1,52502;0,80322;0,00803;0,11363
3,10000;1,55009;0,81450;0,00816;0,11523
3,15000;1,57500;0,84112;0,00829;0,11899
3,20000;1,60002;0,84393;0,00842;0,11939
3,25000;1,62498;0,87055;0,00855;0,12316
3,30000;1,65000;0,86867;0,00868;0,12289
3,35000;1,67496;0,89247;0,00882;0,12626
3,40000;1,69998;0,89811;0,00895;0,12706
3,45000;1,72500;0,91220;0,00908;0,12905
3,50000;1,74996;0,92974;0,00921;0,13153
3,55000;1,77503;0,96481;0,00934;0,13649
3,60000;1,80000;0,95072;0,00947;0,13450
3,65000;1,82502;0,99206;0,00961;0,14035
3,70000;1,84998;1,01492;0,00974;0,14358
3,75000;1,87500;1,01273;0,00987;0,14327
3,80000;1,90002;1,01398;0,01000;0,14345
3,85000;1,92498;1,05093;0,01013;0,14868
3,90000;1,95000;1,06753;0,01026;0,15102
3,95000;1,97496;1,06565;0,01039;0,15076
4,00000;1,99998;1,11231;0,01053;0,15736
4,05000;2,02495;1,10104;0,01066;0,15577
4,10000;2,04996;1,13643;0,01079;0,16077
4,15000;2,07498;1,14582;0,01092;0,16210
4,20000;2,10000;1,17683;0,01105;0,16649
4,25000;2,12507;1,18998;0,01118;0,16835
4,30000;2,15003;1,20000;0,01132;0,16977
4,35000;2,17500;1,22787;0,01145;0,17371
4,40000;2,20002;1,24008;0,01158;0,17544
4,45000;2,22503;1,23382;0,01171;0,17455
4,50000;2,25000;1,24478;0,01184;0,17610
4,55000;2,27496;1,27578;0,01197;0,18049
4,60000;2,30003;1,30647;0,01211;0,18483
4,65000;2,32500;1,31148;0,01224;0,18554
4,70000;2,35007;1,32683;0,01237;0,18771
4,75000;2,37503;1,33967;0,01250;0,18952
4,80000;2,40005;1,35533;0,01263;0,19174
4,85000;2,42496;1,40261;0,01276;0,19843
4,90000;2,44998;1,42767;0,01289;0,20197
4,95000;2,47500;1,42986;0,01303;0,20228
5,00000;2,50002;1,43957;0,01316;0,20366
5,05000;2,52503;1,43080;0,01329;0,20242
5,10000;2,55000;1,49312;0,01342;0,21123
5,15000;2,57502;1,51974;0,01355;0,21500
5,20000;2,59998;1,51097;0,01368;0,21376
5,25000;2,62500;1,55919;0,01382;0,22058
5,30000;2,64996;1,54510;0,01395;0,21859
5,35000;2,67503;1,56577;0,01408;0,22151
5,40000;2,70000;1,57078;0,01421;0,22222
5,45000;2,72502;1,57955;0,01434;0,22346
5,50000;2,75003;1,60492;0,01447;0,22705
5,55000;2,77500;1,65001;0,01461;0,23343
5,60000;2,80002;1,68446;0,01474;0,23830
5,65000;2,82498;1,67976;0,01487;0,23764
5,70000;2,85000;1,68790;0,01500;0,23879
5,75000;2,87496;1,71390;0,01513;0,24247
5,80000;2,89998;1,71985;0,01526;0,24331
5,85000;2,92505;1,77058;0,01540;0,25049
5,90000;2,95002;1,78248;0,01553;0,25217
5,95000;2,97503;1,81098;0,01566;0,25620
6,00000;3,00000;1,79782;0,01579;0,25434
6,05000;3,02502;1,83666;0,01592;0,25983
6,10000;3,04998;1,85920;0,01605;0,26302
6,15000;3,07500;1,89334;0,01618;0,26785
6,20000;3,10002;1,88457;0,01632;0,26661
6,25000;3,12503;1,92685;0,01645;0,27259
6,30000;3,15011;1,94062;0,01658;0,27454
6,35000;3,17507;1,94313;0,01671;0,27490
6,40000;3,20003;2,00482;0,01684;0,28362
6,45000;3,22500;1,99418;0,01697;0,28212
6,50000;3,25002;2,02111;0,01711;0,28593
6,55000;3,27493;2,05148;0,01724;0,29023
6,60000;3,29994;2,06464;0,01737;0,29209
6,65000;3,32496;2,06777;0,01750;0,29253
6,70000;3,34998;2,08844;0,01763;0,29545
6,75000;3,37505;2,15138;0,01776;0,30436
6,80000;3,40002;2,14168;0,01789;0,30299
6,85000;3,42503;2,17581;0,01803;0,30781
6,90000;3,45000;2,17205;0,01816;0,30728
6,95000;3,47502;2,22404;0,01829;0,31464
7,00000;3,49998;2,24940;0,01842;0,31823
7,05000;3,52500;2,22310;0,01855;0,31450
7,10000;3,55002;2,28792;0,01868;0,32367
7,15000;3,57498;2,29168;0,01882;0,32421
7,20000;3,60000;2,32394;0,01895;0,32877
7,25000;3,62496;2,34179;0,01908;0,33129
7,30000;3,65003;2,33051;0,01921;0,32970
7,35000;3,67494;2,37717;0,01934;0,33630
7,40000;3,70002;2,43323;0,01947;0,34423
7,45000;3,72503;2,41162;0,01961;0,34117
7,50000;3,75000;2,46235;0,01974;0,34835
7,55000;3,77502;2,48584;0,01987;0,35167
7,60000;3,79998;2,51622;0,02000;0,35597
7,65000;3,82505;2,49649;0,02013;0,35318
7,70000;3,84996;2,54471;0,02026;0,36000
7,75000;3,87498;2,53720;0,02039;0,35894
7,80000;3,89994;2,57415;0,02053;0,36417
7,85000;3,92496;2,59952;0,02066;0,36776
7,90000;3,94998;2,64399;0,02079;0,37405
7,95000;3,97500;2,66058;0,02092;0,37640
8,00000;4,00007;2,65996;0,02105;0,37631
8,05000;4,02503;2,71038;0,02118;0,38344
8,10000;4,05005;2,70255;0,02132;0,38233
8,15000;4,07502;2,78178;0,02145;0,39354
8,20000;4,09998;2,77896;0,02158;0,39314
8,25000;4,12494;2,78585;0,02171;0,39412
8,30000;4,14996;2,81278;0,02184;0,39793
8,35000;4,17498;2,83689;0,02197;0,40134
8,40000;4,20000;2,83783;0,02211;0,40147
8,45000;4,22502;2,87322;0,02224;0,40648
8,50000;4,24998;2,89859;0,02237;0,41007
8,55000;4,27505;2,91456;0,02250;0,41233
8,60000;4,30002;2,96779;0,02263;0,41986
8,65000;4,32503;2,98063;0,02276;0,42167
8,70000;4,35000;2,98659;0,02289;0,42252
