Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T3-60DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;33,15770;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;4,69086;MPa
Máximo Carga : ExtensãoemMáximo Carga;14,82508;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,07803;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,06531;0,00000;0,00924
0,05000;0,01511;0,09443;0,00008;0,01336
0,10000;0,04521;0,04840;0,00024;0,00685
0,15000;0,07323;0,04464;0,00039;0,00632
0,20000;0,09943;0,06719;0,00052;0,00951
0,25000;0,12482;0,06813;0,00066;0,00964
0,30000;0,14995;0,12575;0,00079;0,01779
0,35000;0,17502;0,15926;0,00092;0,02253
0,40000;0,20004;0,17805;0,00105;0,02519
0,45000;0,22500;0,18650;0,00118;0,02638
0,50000;0,24996;0,18369;0,00132;0,02599
0,55000;0,27504;0,21500;0,00145;0,03042
0,60000;0,30000;0,20780;0,00158;0,02940
0,65000;0,32502;0,23630;0,00171;0,03343
0,70000;0,35004;0,24569;0,00184;0,03476
0,75000;0,37505;0,28734;0,00197;0,04065
0,80000;0,40007;0,30331;0,00211;0,04291
0,85000;0,42509;0,29047;0,00224;0,04109
0,90000;0,45011;0,33275;0,00237;0,04707
0,95000;0,47512;0,34935;0,00250;0,04942
1,00000;0,50009;0,36187;0,00263;0,05119
1,05000;0,52511;0,38630;0,00276;0,05465
1,10000;0,55002;0,39570;0,00289;0,05598
1,15000;0,57504;0,41261;0,00303;0,05837
1,20000;0,60000;0,45802;0,00316;0,06480
1,25000;0,62502;0,43108;0,00329;0,06099
1,30000;0,65004;0,48369;0,00342;0,06843
1,35000;0,67505;0,49559;0,00355;0,07011
1,40000;0,70002;0,49904;0,00368;0,07060
1,45000;0,72498;0,51157;0,00382;0,07237
1,50000;0,75005;0,55635;0,00395;0,07871
1,55000;0,77502;0,57545;0,00408;0,08141
1,60000;0,80004;0,57263;0,00421;0,08101
1,65000;0,82505;0,61272;0,00434;0,08668
1,70000;0,85007;0,61491;0,00447;0,08699
1,75000;0,87498;0,63495;0,00461;0,08983
1,80000;0,90000;0,66752;0,00474;0,09443
1,85000;0,92502;0,67347;0,00487;0,09528
1,90000;0,94998;0,70698;0,00500;0,10002
1,95000;0,97500;0,72984;0,00513;0,10325
2,00000;1,00002;0,75489;0,00526;0,10680
2,05000;1,02504;0,75552;0,00539;0,10688
2,10000;1,05000;0,81596;0,00553;0,11543
2,15000;1,07507;0,82723;0,00566;0,11703
2,20000;1,10004;0,83443;0,00579;0,11805
2,25000;1,12505;0,86481;0,00592;0,12235
2,30000;1,15007;0,88642;0,00605;0,12540
2,35000;1,17498;0,90709;0,00618;0,12833
2,40000;1,20005;0,92243;0,00632;0,13050
2,45000;1,22502;0,94436;0,00645;0,13360
2,50000;1,25009;0,97411;0,00658;0,13781
2,55000;1,27505;1,00542;0,00671;0,14224
2,60000;1,30012;1,03455;0,00684;0,14636
2,65000;1,32509;1,04050;0,00697;0,14720
2,70000;1,35005;1,06962;0,00711;0,15132
2,75000;1,37507;1,11472;0,00724;0,15770
2,80000;1,40003;1,10313;0,00737;0,15606
2,85000;1,42505;1,14102;0,00750;0,16142
2,90000;1,45002;1,15449;0,00763;0,16333
2,95000;1,47503;1,17860;0,00776;0,16674
3,00000;1,50000;1,18768;0,00789;0,16802
3,05000;1,52507;1,24311;0,00803;0,17586
3,10000;1,55003;1,26722;0,00816;0,17928
3,15000;1,57505;1,26597;0,00829;0,17910
3,20000;1,60007;1,33048;0,00842;0,18822
3,25000;1,62503;1,32391;0,00855;0,18729
3,30000;1,65005;1,36837;0,00868;0,19359
3,35000;1,67502;1,38028;0,00882;0,19527
3,40000;1,70009;1,42819;0,00895;0,20205
3,45000;1,72505;1,44948;0,00908;0,20506
3,50000;1,75007;1,47704;0,00921;0,20896
3,55000;1,77503;1,44917;0,00934;0,20502
3,60000;1,80000;1,50617;0,00947;0,21308
3,65000;1,82502;1,54656;0,00961;0,21879
3,70000;1,84998;1,56755;0,00974;0,22176
3,75000;1,87505;1,60293;0,00987;0,22677
3,80000;1,90002;1,61828;0,01000;0,22894
3,85000;1,92503;1,65805;0,01013;0,23457
3,90000;1,95005;1,67214;0,01026;0,23656
3,95000;1,97507;1,72131;0,01040;0,24352
4,00000;2,00003;1,74166;0,01053;0,24640
4,05000;2,02505;1,76108;0,01066;0,24914
4,10000;2,05007;1,78206;0,01079;0,25211
4,15000;2,07503;1,82590;0,01092;0,25831
4,20000;2,10011;1,83968;0,01105;0,26026
4,25000;2,12507;1,86474;0,01118;0,26381
4,30000;2,15009;1,89041;0,01132;0,26744
4,35000;2,17505;1,92236;0,01145;0,27196
4,40000;2,20007;1,98280;0,01158;0,28051
4,45000;2,22503;1,98217;0,01171;0,28042
4,50000;2,25000;1,98750;0,01184;0,28117
4,55000;2,27502;2,02038;0,01197;0,28582
4,60000;2,30003;2,04042;0,01211;0,28866
4,65000;2,32505;2,10180;0,01224;0,29734
4,70000;2,35007;2,12873;0,01237;0,30115
4,75000;2,37509;2,16318;0,01250;0,30603
4,80000;2,40005;2,22550;0,01263;0,31484
4,85000;2,42507;2,21141;0,01276;0,31285
4,90000;2,45003;2,24398;0,01289;0,31746
4,95000;2,47500;2,26276;0,01303;0,32012
5,00000;2,50002;2,28594;0,01316;0,32339
5,05000;2,52503;2,32446;0,01329;0,32884
5,10000;2,55005;2,36110;0,01342;0,33403
5,15000;2,57507;2,38646;0,01355;0,33762
5,20000;2,60009;2,41026;0,01368;0,34098
5,25000;2,62505;2,44064;0,01382;0,34528
5,30000;2,65007;2,50296;0,01395;0,35410
5,35000;2,67503;2,51141;0,01408;0,35529
5,40000;2,70005;2,55275;0,01421;0,36114
5,45000;2,72507;2,57749;0,01434;0,36464
5,50000;2,75003;2,60098;0,01447;0,36796
5,55000;2,77505;2,62447;0,01461;0,37129
5,60000;2,80007;2,65735;0,01474;0,37594
5,65000;2,82509;2,70745;0,01487;0,38303
5,70000;2,85011;2,75881;0,01500;0,39029
5,75000;2,87507;2,76727;0,01513;0,39149
5,80000;2,90009;2,78919;0,01526;0,39459
5,85000;2,92505;2,82113;0,01540;0,39911
5,90000;2,95012;2,84869;0,01553;0,40301
5,95000;2,97509;2,90255;0,01566;0,41063
6,00000;3,00011;2,92541;0,01579;0,41386
6,05000;3,02507;2,92541;0,01592;0,41386
6,10000;3,05003;2,99274;0,01605;0,42339
6,15000;3,07500;3,02249;0,01618;0,42760
6,20000;3,10002;3,01686;0,01632;0,42680
6,25000;3,12503;3,06446;0,01645;0,43353
6,30000;3,15000;3,10987;0,01658;0,43996
6,35000;3,17507;3,15841;0,01671;0,44682
6,40000;3,20003;3,19191;0,01684;0,45156
6,45000;3,22505;3,21164;0,01697;0,45435
6,50000;3,25007;3,22292;0,01711;0,45595
6,55000;3,27503;3,21227;0,01724;0,45444
6,60000;3,30005;3,30872;0,01737;0,46809
6,65000;3,32502;3,31749;0,01750;0,46933
6,70000;3,35009;3,35382;0,01763;0,47447
6,75000;3,37505;3,39704;0,01776;0,48058
6,80000;3,40007;3,41019;0,01790;0,48244
6,85000;3,42503;3,45810;0,01803;0,48922
6,90000;3,45005;3,48315;0,01816;0,49277
6,95000;3,47507;3,51322;0,01829;0,49702
7,00000;3,50003;3,55706;0,01842;0,50322
7,05000;3,52505;3,57460;0,01855;0,50570
7,10000;3,55002;3,60028;0,01868;0,50933
7,15000;3,57503;3,65226;0,01882;0,51669
7,20000;3,60000;3,68765;0,01895;0,52170
7,25000;3,62507;3,70425;0,01908;0,52404
7,30000;3,65003;3,73368;0,01921;0,52821
7,35000;3,67505;3,76907;0,01934;0,53321
7,40000;3,70007;3,80853;0,01947;0,53880
7,45000;3,72503;3,85049;0,01961;0,54473
7,50000;3,75010;3,86490;0,01974;0,54677
7,55000;3,77507;3,89684;0,01987;0,55129
7,60000;3,80009;3,88745;0,02000;0,54996
7,65000;3,82510;3,94507;0,02013;0,55811
7,70000;3,85007;4,05436;0,02026;0,57357
7,75000;3,87509;4,03745;0,02040;0,57118
7,80000;3,90005;4,06626;0,02053;0,57526
7,85000;3,92507;4,09413;0,02066;0,57920
7,90000;3,95003;4,11073;0,02079;0,58155
7,95000;3,97505;4,16240;0,02092;0,58886
8,00000;4,00002;4,20844;0,02105;0,59537
8,05000;4,02503;4,19841;0,02118;0,59395
8,10000;4,05000;4,27357;0,02132;0,60459
8,15000;4,07502;4,29236;0,02145;0,60725
8,20000;4,10003;4,32869;0,02158;0,61238
8,25000;4,12505;4,35844;0,02171;0,61659
8,30000;4,15007;4,40260;0,02184;0,62284
8,35000;4,17503;4,41136;0,02197;0,62408
8,40000;4,20005;4,44957;0,02211;0,62949
8,45000;4,22502;4,50531;0,02224;0,63737
8,50000;4,25009;4,48746;0,02237;0,63485
8,55000;4,27505;4,55855;0,02250;0,64490
8,60000;4,30007;4,58298;0,02263;0,64836
8,65000;4,32509;4,60490;0,02276;0,65146
8,70000;4,35005;4,66095;0,02290;0,65939
8,75000;4,37507;4,67787;0,02303;0,66178
8,80000;4,40003;4,73486;0,02316;0,66985
8,85000;4,42505;4,78966;0,02329;0,67760
8,90000;4,45001;4,77776;0,02342;0,67592
8,95000;4,47503;4,81346;0,02355;0,68097
9,00000;4,50005;4,89958;0,02368;0,69315
9,05000;4,52507;4,88612;0,02382;0,69124
9,10000;4,55009;4,91963;0,02395;0,69598
9,15000;4,57505;4,94531;0,02408;0,69962
9,20000;4,60012;5,00668;0,02421;0,70830
9,25000;4,62509;5,03049;0,02434;0,71167
9,30000;4,65010;5,08404;0,02447;0,71924
9,35000;4,67507;5,10721;0,02461;0,72252
9,40000;4,70009;5,14354;0,02474;0,72766
9,45000;4,72505;5,16546;0,02487;0,73076
9,50000;4,75007;5,21181;0,02500;0,73732
9,55000;4,77509;5,25283;0,02513;0,74312
9,60000;4,80000;5,28101;0,02526;0,74711
9,65000;4,82501;5,30795;0,02539;0,75092
9,70000;4,85003;5,35523;0,02553;0,75761
9,75000;4,87505;5,39156;0,02566;0,76275
9,80000;4,90007;5,41567;0,02579;0,76616
9,85000;4,92509;5,43415;0,02592;0,76877
9,90000;4,95010;5,47361;0,02605;0,77436
9,95000;4,97507;5,52685;0,02618;0,78189
10,00000;5,00009;5,57382;0,02632;0,78853
10,05000;5,02500;5,61578;0,02645;0,79447
10,10000;5,05001;5,64585;0,02658;0,79872
10,15000;5,07498;5,66589;0,02671;0,80156
10,20000;5,10005;5,70190;0,02684;0,80665
10,25000;5,12507;5,75890;0,02697;0,81472
10,30000;5,15009;5,78614;0,02711;0,81857
10,35000;5,17510;5,80932;0,02724;0,82185
10,40000;5,20007;5,83625;0,02737;0,82566
10,45000;5,22509;5,86349;0,02750;0,82951
10,50000;5,25005;5,92112;0,02763;0,83767
10,55000;5,27507;5,93615;0,02776;0,83979
10,60000;5,30003;5,98281;0,02789;0,84639
10,65000;5,32505;6,03197;0,02803;0,85335
10,70000;5,35007;6,05515;0,02816;0,85663
10,75000;5,37503;6,08239;0,02829;0,86048
10,80000;5,40010;6,10557;0,02842;0,86376
10,85000;5,42507;6,18104;0,02855;0,87444
10,90000;5,45014;6,19513;0,02868;0,87643
10,95000;5,47510;6,24712;0,02882;0,88379
11,00000;5,50007;6,27875;0,02895;0,88826
11,05000;5,52509;6,33449;0,02908;0,89615
11,10000;5,55005;6,36048;0,02921;0,89982
11,15000;5,57507;6,39054;0,02934;0,90408
11,20000;5,60003;6,43000;0,02947;0,90966
11,25000;5,62505;6,48606;0,02961;0,91759
11,30000;5,65001;6,48387;0,02974;0,91728
11,35000;5,67503;6,55214;0,02987;0,92694
11,40000;5,70000;6,56654;0,03000;0,92898
11,45000;5,72507;6,61853;0,03013;0,93633
11,50000;5,75009;6,64546;0,03026;0,94014
11,55000;5,77505;6,66550;0,03039;0,94298
11,60000;5,80007;6,74129;0,03053;0,95370
11,65000;5,82503;6,76164;0,03066;0,95658
11,70000;5,85010;6,82365;0,03079;0,96535
11,75000;5,87507;6,83054;0,03092;0,96632
11,80000;5,90003;6,87187;0,03105;0,97217
11,85000;5,92500;6,89881;0,03118;0,97598
11,90000;5,95001;6,95236;0,03132;0,98356
11,95000;5,97503;7,02407;0,03145;0,99370
12,00000;6,00005;7,03503;0,03158;0,99525
12,05000;6,02512;7,06885;0,03171;1,00004
12,10000;6,05003;7,10862;0,03184;1,00566
12,15000;6,07510;7,13994;0,03197;1,01010
12,20000;6,10001;7,21760;0,03211;1,02108
12,25000;6,12503;7,24829;0,03224;1,02542
12,30000;6,15005;7,26614;0,03237;1,02795
12,35000;6,17507;7,30216;0,03250;1,03304
12,40000;6,20009;7,35915;0,03263;1,04111
12,45000;6,22505;7,40487;0,03276;1,04758
12,50000;6,25012;7,42053;0,03290;1,04979
12,55000;6,27508;7,47471;0,03303;1,05746
