Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T2-90DIAS_CP1"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;46,72308;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;6,60996;MPa
Máximo Carga : ExtensãoemMáximo Carga;6,00005;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,03158;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,03228;0,00000;0,00457
0,05000;0,01500;0,12341;0,00008;0,01746
0,10000;0,04505;0,06642;0,00024;0,00940
0,15000;0,07318;0,09429;0,00039;0,01334
0,20000;0,09937;0,14847;0,00052;0,02100
0,25000;0,12482;0,17571;0,00066;0,02486
0,30000;0,14995;0,20390;0,00079;0,02885
0,35000;0,17496;0,25807;0,00092;0,03651
0,40000;0,20004;0,29972;0,00105;0,04240
0,45000;0,22500;0,31381;0,00118;0,04440
0,50000;0,25002;0,34357;0,00132;0,04860
0,55000;0,27498;0,36643;0,00145;0,05184
0,60000;0,30000;0,41778;0,00158;0,05910
0,65000;0,32502;0,48104;0,00171;0,06805
0,70000;0,35004;0,49545;0,00184;0,07009
0,75000;0,37505;0,52207;0,00197;0,07386
0,80000;0,40002;0,56873;0,00211;0,08046
0,85000;0,42504;0,60443;0,00224;0,08551
0,90000;0,45000;0,65453;0,00237;0,09260
0,95000;0,47502;0,70433;0,00250;0,09964
1,00000;0,50004;0,73971;0,00263;0,10465
1,05000;0,52505;0,74410;0,00276;0,10527
1,10000;0,55007;0,79452;0,00290;0,11240
1,15000;0,57504;0,83304;0,00303;0,11785
1,20000;0,60011;0,89160;0,00316;0,12614
1,25000;0,62507;0,92824;0,00329;0,13132
1,30000;0,65009;0,96049;0,00342;0,13588
1,35000;0,67500;1,01279;0,00355;0,14328
1,40000;0,69996;1,05945;0,00368;0,14988
1,45000;0,72498;1,06572;0,00382;0,15077
1,50000;0,75000;1,12365;0,00395;0,15896
1,55000;0,77502;1,18002;0,00408;0,16694
1,60000;0,79998;1,21008;0,00421;0,17119
1,65000;0,82505;1,29652;0,00434;0,18342
1,70000;0,85002;1,32313;0,00447;0,18719
1,75000;0,87504;1,40738;0,00461;0,19910
1,80000;0,90000;1,42429;0,00474;0,20150
1,85000;0,92502;1,48754;0,00487;0,21044
1,90000;0,95004;1,51823;0,00500;0,21479
1,95000;0,97500;1,60686;0,00513;0,22732
2,00000;1,00002;1,64788;0,00526;0,23313
2,05000;1,02498;1,68953;0,00539;0,23902
2,10000;1,05000;1,75436;0,00553;0,24819
2,15000;1,07496;1,80947;0,00566;0,25599
2,20000;1,09998;1,83014;0,00579;0,25891
2,25000;1,12500;1,90060;0,00592;0,26888
2,30000;1,14996;1,98453;0,00605;0,28075
2,35000;1,17498;2,03119;0,00618;0,28735
2,40000;1,20000;2,06595;0,00632;0,29227
2,45000;1,22507;2,16397;0,00645;0,30614
2,50000;1,25003;2,21063;0,00658;0,31274
2,55000;1,27505;2,29362;0,00671;0,32448
2,60000;1,30002;2,35250;0,00684;0,33281
2,65000;1,32503;2,42390;0,00697;0,34291
2,70000;1,35000;2,46429;0,00711;0,34863
2,75000;1,37502;2,54165;0,00724;0,35957
2,80000;1,40009;2,59394;0,00737;0,36697
2,85000;1,42505;2,68194;0,00750;0,37942
2,90000;1,45012;2,75459;0,00763;0,38970
2,95000;1,47503;2,82537;0,00776;0,39971
3,00000;1,50005;2,89646;0,00790;0,40976
3,05000;1,52502;2,97725;0,00803;0,42120
3,10000;1,55003;3,06275;0,00816;0,43329
3,15000;1,57500;3,12600;0,00829;0,44224
3,20000;1,60002;3,20555;0,00842;0,45349
3,25000;1,62503;3,30106;0,00855;0,46700
3,30000;1,65000;3,36683;0,00868;0,47631
3,35000;1,67502;3,43760;0,00882;0,48632
3,40000;1,69998;3,52716;0,00895;0,49899
3,45000;1,72500;3,60545;0,00908;0,51007
3,50000;1,75002;3,69095;0,00921;0,52216
3,55000;1,77503;3,76861;0,00934;0,53315
3,60000;1,80000;3,86287;0,00947;0,54648
3,65000;1,82502;3,93521;0,00961;0,55672
3,70000;1,85003;4,04075;0,00974;0,57165
3,75000;1,87500;4,12123;0,00987;0,58303
3,80000;1,90002;4,21267;0,01000;0,59597
3,85000;1,92498;4,27750;0,01013;0,60514
3,90000;1,95000;4,39086;0,01026;0,62118
3,95000;1,97502;4,48293;0,01039;0,63421
4,00000;1,99998;4,57500;0,01053;0,64723
4,05000;2,02500;4,66018;0,01066;0,65928
4,10000;2,04996;4,77010;0,01079;0,67483
4,15000;2,07503;4,86123;0,01092;0,68772
4,20000;2,10000;4,97867;0,01105;0,70434
4,25000;2,12507;5,05477;0,01118;0,71510
4,30000;2,15003;5,15717;0,01132;0,72959
4,35000;2,17500;5,26302;0,01145;0,74456
4,40000;2,20007;5,34350;0,01158;0,75595
4,45000;2,22503;5,48223;0,01171;0,77558
4,50000;2,25011;5,60249;0,01184;0,79259
4,55000;2,27502;5,69142;0,01197;0,80517
4,60000;2,30003;5,77786;0,01211;0,81740
4,65000;2,32500;5,90093;0,01224;0,83481
4,70000;2,35002;6,03684;0,01237;0,85404
4,75000;2,37498;6,11764;0,01250;0,86547
4,80000;2,40000;6,26607;0,01263;0,88647
