Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T1-60DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;32,76496;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;4,63529;MPa
Máximo Carga : ExtensãoemMáximo Carga;5,10000;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,02684;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,01892;0,00000;0,00268
0,05000;0,01554;0,12728;0,00008;0,01801
0,10000;0,04532;0,12853;0,00024;0,01818
0,15000;0,07323;0,23250;0,00039;0,03289
0,20000;0,09943;0,30046;0,00052;0,04251
0,25000;0,12477;0,36904;0,00066;0,05221
0,30000;0,14989;0,45641;0,00079;0,06457
0,35000;0,17491;0,54691;0,00092;0,07737
0,40000;0,19993;0,61299;0,00105;0,08672
0,45000;0,22495;0,66184;0,00118;0,09363
0,50000;0,24996;0,74107;0,00132;0,10484
0,55000;0,27498;0,82782;0,00145;0,11711
0,60000;0,29995;0,92302;0,00158;0,13058
0,65000;0,32496;1,02417;0,00171;0,14489
0,70000;0,34998;1,07240;0,00184;0,15171
0,75000;0,37500;1,17793;0,00197;0,16664
0,80000;0,40002;1,25904;0,00211;0,17812
0,85000;0,42498;1,35393;0,00224;0,19154
0,90000;0,45000;1,43379;0,00237;0,20284
0,95000;0,47496;1,52241;0,00250;0,21538
1,00000;0,49998;1,59193;0,00263;0,22521
1,05000;0,52500;1,69997;0,00276;0,24050
1,10000;0,55002;1,80582;0,00289;0,25547
1,15000;0,57498;1,86939;0,00303;0,26447
1,20000;0,60000;1,99998;0,00316;0,28294
1,25000;0,62496;2,10802;0,00329;0,29822
1,30000;0,64993;2,21137;0,00342;0,31284
