Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T1-60DIAS_CP3"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;37,24482;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;5,26906;MPa
Máximo Carga : ExtensãoemMáximo Carga;11,35001;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,05974;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,01463;0,00000;0,00207
0,05000;0,01409;0,09605;0,00007;0,01359
0,10000;0,04441;0,04657;0,00023;0,00659
0,15000;0,07291;0,03248;0,00038;0,00459
0,20000;0,09927;0,06317;0,00052;0,00894
0,25000;0,12477;0,09229;0,00066;0,01306
0,30000;0,14995;0,12893;0,00079;0,01824
0,35000;0,17496;0,11640;0,00092;0,01647
0,40000;0,20004;0,11077;0,00105;0,01567
0,45000;0,22505;0,13331;0,00118;0,01886
0,50000;0,25012;0,18968;0,00132;0,02683
0,55000;0,27504;0,16025;0,00145;0,02267
0,60000;0,30005;0,21380;0,00158;0,03025
0,65000;0,32502;0,19720;0,00171;0,02790
0,70000;0,35004;0,19689;0,00184;0,02785
0,75000;0,37505;0,24574;0,00197;0,03476
0,80000;0,40002;0,24386;0,00211;0,03450
0,85000;0,42509;0,25670;0,00224;0,03632
0,90000;0,45000;0,28582;0,00237;0,04044
0,95000;0,47507;0,27674;0,00250;0,03915
1,00000;0,50004;0,29522;0,00263;0,04176
1,05000;0,52511;0,29177;0,00276;0,04128
1,10000;0,55007;0,34188;0,00290;0,04837
1,15000;0,57509;0,33342;0,00303;0,04717
1,20000;0,60005;0,36913;0,00316;0,05222
1,25000;0,62507;0,36036;0,00329;0,05098
1,30000;0,65009;0,37006;0,00342;0,05235
1,35000;0,67505;0,37883;0,00355;0,05359
1,40000;0,70007;0,41203;0,00368;0,05829
1,45000;0,72504;0,45305;0,00382;0,06409
1,50000;0,75005;0,43802;0,00395;0,06197
1,55000;0,77502;0,45524;0,00408;0,06440
1,60000;0,80004;0,47936;0,00421;0,06782
1,65000;0,82505;0,51318;0,00434;0,07260
1,70000;0,85002;0,48625;0,00447;0,06879
1,75000;0,87509;0,55232;0,00461;0,07814
1,80000;0,90005;0,53792;0,00474;0,07610
1,85000;0,92507;0,55326;0,00487;0,07827
1,90000;0,95009;0,57080;0,00500;0,08075
1,95000;0,97505;0,58834;0,00513;0,08323
2,00000;1,00007;0,60462;0,00526;0,08554
2,05000;1,02498;0,60619;0,00539;0,08576
2,10000;1,05005;0,62216;0,00553;0,08802
2,15000;1,07507;0,64690;0,00566;0,09152
2,20000;1,10009;0,68009;0,00579;0,09621
2,25000;1,12505;0,70108;0,00592;0,09918
2,30000;1,15002;0,70483;0,00605;0,09971
2,35000;1,17498;0,73991;0,00618;0,10468
2,40000;1,20000;0,71767;0,00632;0,10153
2,45000;1,22502;0,77342;0,00645;0,10942
2,50000;1,24998;0,80035;0,00658;0,11323
2,55000;1,27505;0,77529;0,00671;0,10968
2,60000;1,30002;0,82008;0,00684;0,11602
2,65000;1,32509;0,83605;0,00697;0,11828
2,70000;1,35005;0,85108;0,00711;0,12040
2,75000;1,37507;0,88709;0,00724;0,12550
2,80000;1,40003;0,88741;0,00737;0,12554
2,85000;1,42505;0,88271;0,00750;0,12488
2,90000;1,45007;0,92060;0,00763;0,13024
2,95000;1,47503;0,95286;0,00776;0,13480
3,00000;1,50011;0,94284;0,00790;0,13338
3,05000;1,52507;0,97885;0,00803;0,13848
3,10000;1,55014;0,99075;0,00816;0,14016
