Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T0-90DIAS_CP3"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;40,06656;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;5,66826;MPa
Máximo Carga : ExtensãoemMáximo Carga;5,95001;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,03132;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,07178;0,00000;0,01016
0,05000;0,01462;0,11970;0,00008;0,01693
0,10000;0,04473;0,13347;0,00024;0,01888
0,15000;0,07296;0,18264;0,00038;0,02584
0,20000;0,09932;0,24496;0,00052;0,03465
0,25000;0,12477;0,32576;0,00066;0,04609
0,30000;0,14995;0,39403;0,00079;0,05574
0,35000;0,17496;0,43568;0,00092;0,06164
0,40000;0,19993;0,51992;0,00105;0,07355
0,45000;0,22500;0,59633;0,00118;0,08436
0,50000;0,24991;0,66240;0,00132;0,09371
0,55000;0,27504;0,71314;0,00145;0,10089
0,60000;0,30000;0,78704;0,00158;0,11134
0,65000;0,32502;0,88005;0,00171;0,12450
0,70000;0,34998;0,92671;0,00184;0,13110
0,75000;0,37500;0,99811;0,00197;0,14120
0,80000;0,40002;1,07233;0,00211;0,15170
0,85000;0,42498;1,13841;0,00224;0,16105
0,90000;0,45000;1,20261;0,00237;0,17013
0,95000;0,47502;1,31597;0,00250;0,18617
1,00000;0,50004;1,36639;0,00263;0,19330
1,05000;0,52505;1,47224;0,00276;0,20828
1,10000;0,55002;1,50450;0,00289;0,21284
1,15000;0,57498;1,59876;0,00303;0,22618
1,20000;0,60000;1,66891;0,00316;0,23610
1,25000;0,62502;1,74813;0,00329;0,24731
1,30000;0,64998;1,84678;0,00342;0,26127
1,35000;0,67505;1,92257;0,00355;0,27199
1,40000;0,70002;1,97017;0,00368;0,27872
1,45000;0,72504;2,09480;0,00382;0,29635
1,50000;0,75005;2,18719;0,00395;0,30942
1,55000;0,77502;2,26203;0,00408;0,32001
1,60000;0,79998;2,34753;0,00421;0,33211
1,65000;0,82495;2,43615;0,00434;0,34464
1,70000;0,84996;2,51194;0,00447;0,35537
1,75000;0,87493;2,60995;0,00460;0,36923
1,80000;0,90000;2,71925;0,00474;0,38470
1,85000;0,92496;2,79723;0,00487;0,39573
1,90000;0,94998;2,90245;0,00500;0,41061
1,95000;0,97495;3,01331;0,00513;0,42630
2,00000;0,99996;3,09974;0,00526;0,43852
2,05000;1,02498;3,17459;0,00539;0,44911
2,10000;1,04995;3,28795;0,00553;0,46515
2,15000;1,07496;3,38753;0,00566;0,47924
2,20000;1,09998;3,49526;0,00579;0,49448
2,25000;1,12500;3,62460;0,00592;0,51278
