Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T0-90DIAS_CP1"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;51,95487;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;7,35011;MPa
Máximo Carga : ExtensãoemMáximo Carga;5,62489;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,02960;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,02989;0,00000;0,00423
0,05000;0,01473;0,11758;0,00008;0,01663
0,10000;0,04468;0,12979;0,00024;0,01836
0,15000;0,07296;0,20088;0,00038;0,02842
0,20000;0,09927;0,28167;0,00052;0,03985
0,25000;0,12477;0,37061;0,00066;0,05243
0,30000;0,14989;0,43919;0,00079;0,06213
0,35000;0,17491;0,52469;0,00092;0,07423
0,40000;0,19998;0,62083;0,00105;0,08783
0,45000;0,22489;0,71290;0,00118;0,10085
0,50000;0,24996;0,78273;0,00132;0,11073
0,55000;0,27493;0,89484;0,00145;0,12659
0,60000;0,29995;0,97188;0,00158;0,13749
0,65000;0,32496;1,08587;0,00171;0,15362
0,70000;0,34998;1,18922;0,00184;0,16824
0,75000;0,37500;1,25686;0,00197;0,17781
0,80000;0,39996;1,36897;0,00211;0,19367
0,85000;0,42504;1,51021;0,00224;0,21365
0,90000;0,44995;1,61136;0,00237;0,22796
0,95000;0,47496;1,74758;0,00250;0,24723
1,00000;0,49998;1,84905;0,00263;0,26159
1,05000;0,52500;1,98746;0,00276;0,28117
1,10000;0,55002;2,07953;0,00289;0,29419
1,15000;0,57504;2,22014;0,00303;0,31409
1,20000;0,60005;2,33382;0,00316;0,33017
1,25000;0,62496;2,47474;0,00329;0,35010
1,30000;0,64998;2,62287;0,00342;0,37106
1,35000;0,67489;2,75502;0,00355;0,38976
1,40000;0,69996;2,87402;0,00368;0,40659
1,45000;0,72493;3,00931;0,00382;0,42573
1,50000;0,74995;3,17403;0,00395;0,44903
1,55000;0,77496;3,37226;0,00408;0,47708
1,60000;0,79993;3,49941;0,00421;0,49506
1,65000;0,82500;3,64910;0,00434;0,51624
1,70000;0,84991;3,79347;0,00447;0,53667
1,75000;0,87498;3,97698;0,00461;0,56263
1,80000;0,89995;4,15360;0,00474;0,58761
1,85000;0,92496;4,32239;0,00487;0,61149
1,90000;0,94998;4,51593;0,00500;0,63887
1,95000;0,97500;4,67126;0,00513;0,66085
2,00000;1,00002;4,84663;0,00526;0,68566
2,05000;1,02498;5,04830;0,00539;0,71419
2,10000;1,05000;5,21052;0,00553;0,73714
2,15000;1,07496;5,39811;0,00566;0,76368
2,20000;1,09998;5,57222;0,00579;0,78831
2,25000;1,12495;5,75605;0,00592;0,81431
2,30000;1,14996;5,93987;0,00605;0,84032
2,35000;1,17498;6,15063;0,00618;0,87014
2,40000;1,19995;6,34323;0,00632;0,89738
2,45000;1,22502;6,55367;0,00645;0,92715
2,50000;1,24998;6,77007;0,00658;0,95777
2,55000;1,27500;6,97487;0,00671;0,98674
2,60000;1,29996;7,16872;0,00684;1,01417
2,65000;1,32498;7,39044;0,00697;1,04553
2,70000;1,35000;7,59243;0,00711;1,07411
2,75000;1,37502;7,78001;0,00724;1,10065
2,80000;1,40003;8,02302;0,00737;1,13503
2,85000;1,42500;8,25195;0,00750;1,16741
2,90000;1,44996;8,44767;0,00763;1,19510
2,95000;1,47498;8,68849;0,00776;1,22917
3,00000;1,50000;8,91929;0,00789;1,26182
3,05000;1,52496;9,13443;0,00803;1,29226
3,10000;1,54998;9,36523;0,00816;1,32491
3,15000;1,57495;9,60230;0,00829;1,35845
3,20000;1,59996;9,83122;0,00842;1,39083
3,25000;1,62498;10,06578;0,00855;1,42402
3,30000;1,64989;10,30096;0,00868;1,45729
