Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T0-90DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;47,36115;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;6,70023;MPa
Máximo Carga : ExtensãoemMáximo Carga;12,09990;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,06368;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,03714;0,00000;0,00525
0,05000;0,01548;0,10165;0,00008;0,01438
0,10000;0,04537;0,07347;0,00024;0,01039
0,15000;0,07323;0,07128;0,00039;0,01008
0,20000;0,09937;0,14080;0,00052;0,01992
0,25000;0,12477;0,13923;0,00066;0,01970
0,30000;0,14984;0,17212;0,00079;0,02435
0,35000;0,17491;0,19059;0,00092;0,02696
0,40000;0,19993;0,21251;0,00105;0,03006
0,45000;0,22495;0,27233;0,00118;0,03853
0,50000;0,24991;0,30051;0,00132;0,04251
0,55000;0,27493;0,34185;0,00145;0,04836
0,60000;0,29995;0,34185;0,00158;0,04836
0,65000;0,32491;0,34435;0,00171;0,04872
0,70000;0,34998;0,43674;0,00184;0,06179
0,75000;0,37495;0,41325;0,00197;0,05846
0,80000;0,40002;0,45928;0,00211;0,06498
0,85000;0,42498;0,49718;0,00224;0,07034
0,90000;0,45000;0,54572;0,00237;0,07720
0,95000;0,47496;0,52599;0,00250;0,07441
1,00000;0,49998;0,56169;0,00263;0,07946
1,05000;0,52495;0,57108;0,00276;0,08079
1,10000;0,54996;0,62651;0,00289;0,08863
1,15000;0,57493;0,65344;0,00303;0,09244
1,20000;0,59995;0,66409;0,00316;0,09395
1,25000;0,62496;0,72798;0,00329;0,10299
1,30000;0,64993;0,74113;0,00342;0,10485
1,35000;0,67495;0,77182;0,00355;0,10919
1,40000;0,69991;0,81159;0,00368;0,11482
1,45000;0,72493;0,81879;0,00382;0,11584
1,50000;0,74995;0,82005;0,00395;0,11601
1,55000;0,77491;0,87360;0,00408;0,12359
1,60000;0,79993;0,92464;0,00421;0,13081
1,65000;0,82495;0,93372;0,00434;0,13209
1,70000;0,84996;0,99510;0,00447;0,14078
1,75000;0,87498;1,00512;0,00461;0,14220
1,80000;0,90000;1,01828;0,00474;0,14406
1,85000;0,92496;1,04083;0,00487;0,14725
1,90000;0,94993;1,10064;0,00500;0,15571
1,95000;0,97495;1,13884;0,00513;0,16111
2,00000;0,99996;1,16546;0,00526;0,16488
2,05000;1,02498;1,16296;0,00539;0,16452
2,10000;1,04995;1,21870;0,00553;0,17241
2,15000;1,07496;1,24375;0,00566;0,17596
2,20000;1,09993;1,26380;0,00579;0,17879
2,25000;1,12495;1,31766;0,00592;0,18641
2,30000;1,14996;1,34678;0,00605;0,19053
2,35000;1,17498;1,37528;0,00618;0,19456
