Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T3-90DIAS_CP2"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;22,74530;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;3,21780;MPa
Máximo Carga : ExtensãoemMáximo Carga;21,02506;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,11066;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,02074;0,00000;0,00293
0,05000;0,01521;0,07742;0,00008;0,01095
0,10000;0,04521;0,01730;0,00024;0,00245
0,15000;0,07323;0,01041;0,00039;0,00147
0,20000;0,09937;0,02043;0,00052;0,00289
0,25000;0,12477;0,05707;0,00066;0,00807
0,30000;0,14995;0,05895;0,00079;0,00834
0,35000;0,17496;0,04016;0,00092;0,00568
0,40000;0,20004;0,07492;0,00105;0,01060
0,45000;0,22500;0,08494;0,00118;0,01202
0,50000;0,25002;0,07429;0,00132;0,01051
0,55000;0,27504;0,09058;0,00145;0,01281
0,60000;0,30000;0,10623;0,00158;0,01503
0,65000;0,32502;0,10467;0,00171;0,01481
0,70000;0,34998;0,11876;0,00184;0,01680
0,75000;0,37505;0,13567;0,00197;0,01919
0,80000;0,40002;0,14569;0,00211;0,02061
0,85000;0,42504;0,13598;0,00224;0,01924
0,90000;0,45000;0,13849;0,00237;0,01959
0,95000;0,47502;0,15571;0,00250;0,02203
1,00000;0,50004;0,17137;0,00263;0,02424
1,05000;0,52500;0,15102;0,00276;0,02136
1,10000;0,55002;0,17325;0,00289;0,02451
1,15000;0,57498;0,15571;0,00303;0,02203
1,20000;0,60005;0,18108;0,00316;0,02562
1,25000;0,62502;0,18922;0,00329;0,02677
1,30000;0,65004;0,22336;0,00342;0,03160
1,35000;0,67505;0,19768;0,00355;0,02797
1,40000;0,70007;0,18828;0,00368;0,02664
1,45000;0,72504;0,23025;0,00382;0,03257
1,50000;0,75000;0,22304;0,00395;0,03155
1,55000;0,77502;0,20331;0,00408;0,02876
1,60000;0,80004;0,22805;0,00421;0,03226
1,65000;0,82505;0,22586;0,00434;0,03195
1,70000;0,85002;0,23776;0,00447;0,03364
1,75000;0,87504;0,28254;0,00461;0,03997
1,80000;0,90005;0,27158;0,00474;0,03842
1,85000;0,92502;0,25342;0,00487;0,03585
1,90000;0,95004;0,27471;0,00500;0,03886
1,95000;0,97505;0,29319;0,00513;0,04148
2,00000;1,00002;0,28223;0,00526;0,03993
2,05000;1,02498;0,31292;0,00539;0,04427
2,10000;1,05000;0,31605;0,00553;0,04471
2,15000;1,07502;0,30353;0,00566;0,04294
2,20000;1,09998;0,32576;0,00579;0,04609
2,25000;1,12500;0,35394;0,00592;0,05007
