Entradas de Texto : Etiqueta do provete;"TRAÇÃO-NaOH-TABOA-T1-30DIAS_CP1"
Dimensão : Comprimento;190,00000;mm
Dimensão : Diâmetro;3,00000;mm
Teste : Taxa 1;30,00000;mm/min
Máximo Carga : Máximo Carga;58,49566;N
Máximo Carga : Esforço à tracçãoemMáximo Carga;8,27544;MPa
Máximo Carga : ExtensãoemMáximo Carga;8,39999;mm
Máximo Carga : Deformação à tracçãoemMáximo Carga;0,04421;mm/mm
Entradas de Texto : Comentário;""

Tempo;Extensão;Carga;Deformação à tracção;Esforço à tracção
(sec);(mm);(N);(mm/mm);(MPa)
0,00000;0,00000;0,01496;0,00000;0,00212
0,05000;0,01462;0,10421;0,00008;0,01474
0,10000;0,04468;0,06131;0,00024;0,00867
0,15000;0,07296;0,05849;0,00038;0,00828
0,20000;0,09927;0,06570;0,00052;0,00929
0,25000;0,12477;0,09920;0,00066;0,01403
0,30000;0,14995;0,11079;0,00079;0,01567
0,35000;0,17491;0,14273;0,00092;0,02019
0,40000;0,19993;0,15808;0,00105;0,02236
0,45000;0,22489;0,18720;0,00118;0,02648
0,50000;0,24991;0,21288;0,00132;0,03012
0,55000;0,27493;0,26079;0,00145;0,03689
0,60000;0,29995;0,28460;0,00158;0,04026
0,65000;0,32496;0,27113;0,00171;0,03836
0,70000;0,34993;0,31184;0,00184;0,04412
0,75000;0,37500;0,33846;0,00197;0,04788
0,80000;0,39996;0,37009;0,00211;0,05236
0,85000;0,42498;0,37729;0,00224;0,05338
0,90000;0,45000;0,39326;0,00237;0,05564
0,95000;0,47496;0,40955;0,00250;0,05794
1,00000;0,49998;0,44995;0,00263;0,06365
1,05000;0,52495;0,46686;0,00276;0,06605
1,10000;0,55002;0,48471;0,00289;0,06857
1,15000;0,57498;0,50381;0,00303;0,07127
1,20000;0,60000;0,52197;0,00316;0,07384
1,25000;0,62496;0,55266;0,00329;0,07819
1,30000;0,64998;0,58241;0,00342;0,08239
1,35000;0,67495;0,60934;0,00355;0,08620
1,40000;0,69996;0,63127;0,00368;0,08931
1,45000;0,72498;0,66571;0,00382;0,09418
1,50000;0,74995;0,68074;0,00395;0,09631
1,55000;0,77496;0,70893;0,00408;0,10029
1,60000;0,79993;0,77281;0,00421;0,10933
1,65000;0,82500;0,77407;0,00434;0,10951
1,70000;0,84996;0,80945;0,00447;0,11451
1,75000;0,87498;0,84202;0,00461;0,11912
1,80000;0,90000;0,87209;0,00474;0,12337
1,85000;0,92496;0,88148;0,00487;0,12470
1,90000;0,95004;0,92971;0,00500;0,13153
1,95000;0,97500;0,96635;0,00513;0,13671
2,00000;1,00002;0,94724;0,00526;0,13401
2,05000;1,02498;0,97950;0,00539;0,13857
2,10000;1,04995;1,03744;0,00553;0,14677
2,15000;1,07491;1,06813;0,00566;0,15111
2,20000;1,09993;1,09255;0,00579;0,15456
2,25000;1,12495;1,10978;0,00592;0,15700
2,30000;1,14991;1,16834;0,00605;0,16529
2,35000;1,17498;1,18901;0,00618;0,16821
2,40000;1,19995;1,26229;0,00632;0,17858
2,45000;1,22496;1,26009;0,00645;0,17827
2,50000;1,24998;1,32648;0,00658;0,18766
2,55000;1,27495;1,34120;0,00671;0,18974
2,60000;1,29996;1,36375;0,00684;0,19293
2,65000;1,32498;1,40227;0,00697;0,19838
2,70000;1,35000;1,43922;0,00711;0,20361
2,75000;1,37491;1,45519;0,00724;0,20587
2,80000;1,39993;1,53661;0,00737;0,21739
2,85000;1,42495;1,54163;0,00750;0,21810
2,90000;1,44996;1,58735;0,00763;0,22456
2,95000;1,47498;1,63182;0,00776;0,23085
3,00000;1,49995;1,65624;0,00789;0,23431
3,05000;1,52502;1,69727;0,00803;0,24011
3,10000;1,54998;1,76585;0,00816;0,24982
3,15000;1,57500;1,81658;0,00829;0,25699
3,20000;1,59991;1,82003;0,00842;0,25748
3,25000;1,62493;1,85134;0,00855;0,26191
3,30000;1,64995;1,93245;0,00868;0,27339
3,35000;1,67496;1,98130;0,00882;0,28030
3,40000;1,69998;1,99414;0,00895;0,28211
3,45000;1,72500;2,07369;0,00908;0,29337
3,50000;1,75002;2,07776;0,00921;0,29394
3,55000;1,77498;2,14916;0,00934;0,30404
3,60000;1,80005;2,19801;0,00947;0,31096
3,65000;1,82502;2,22400;0,00961;0,31463
3,70000;1,85003;2,25250;0,00974;0,31866
3,75000;1,87500;2,35209;0,00987;0,33275
3,80000;1,90002;2,38873;0,01000;0,33794
3,85000;1,92498;2,45856;0,01013;0,34782
3,90000;1,94995;2,50616;0,01026;0,35455
3,95000;1,97496;2,53529;0,01039;0,35867
4,00000;1,99993;2,59886;0,01053;0,36766
4,05000;2,02495;2,62141;0,01066;0,37085
4,10000;2,04991;2,66243;0,01079;0,37666
4,15000;2,07493;2,73101;0,01092;0,38636
4,20000;2,09995;2,77485;0,01105;0,39256
4,25000;2,12496;2,86661;0,01118;0,40554
4,30000;2,14998;2,91108;0,01132;0,41183
4,35000;2,17495;2,98906;0,01145;0,42287
4,40000;2,19996;3,01098;0,01158;0,42597
4,45000;2,22493;3,07737;0,01171;0,43536
4,50000;2,24995;3,13906;0,01184;0,44409
4,55000;2,27496;3,20389;0,01197;0,45326
4,60000;2,29998;3,25650;0,01211;0,46070
4,65000;2,32500;3,27748;0,01224;0,46367
4,70000;2,34996;3,36767;0,01237;0,47643
4,75000;2,37498;3,43437;0,01250;0,48586
4,80000;2,39989;3,49481;0,01263;0,49441
4,85000;2,42496;3,56559;0,01276;0,50443
4,90000;2,44993;3,60599;0,01289;0,51014
4,95000;2,47500;3,70369;0,01303;0,52397
5,00000;2,49996;3,76382;0,01316;0,53247
5,05000;2,52503;3,77916;0,01329;0,53464
5,10000;2,55000;3,87155;0,01342;0,54771
5,15000;2,57496;3,94639;0,01355;0,55830
5,20000;2,60003;3,99869;0,01368;0,56570
5,25000;2,62500;4,07197;0,01382;0,57607
5,30000;2,65002;4,15214;0,01395;0,58741
5,35000;2,67498;4,21195;0,01408;0,59587
5,40000;2,70000;4,29056;0,01421;0,60699
5,45000;2,72496;4,33440;0,01434;0,61319
5,50000;2,74998;4,45434;0,01447;0,63016
5,55000;2,77500;4,46843;0,01461;0,63215
5,60000;2,79991;4,55111;0,01474;0,64385
5,65000;2,82498;4,62188;0,01487;0,65386
5,70000;2,84994;4,70706;0,01500;0,66591
